,primary_type,timestamp,clearance_status,district,x_coordinate,y_coordinate,year
43203,Theft,03,C,C,3129948.0,10067378.0,2014.0
43209,Theft,06,C,H,3120959.0,10059177.0,2014.0
43217,Theft,06,C,F,3089263.0,10036952.0,2014.0
43223,Theft,04,N,A,3116806.0,10131649.0,2014.0
43226,Theft,02,N,B,3117637.0,10108906.0,2014.0
43229,Theft,12,N,I,3114764.0,10094774.0,2014.0
43233,Theft,04,N,H,3119151.0,10056092.0,2014.0
43235,Theft,08,N,G,3116584.0,10069337.0,2014.0
43238,Theft,10,N,B,3100643.0,10103846.0,2014.0
43245,Agg Assault,07,C,F,3101752.0,10047290.0,2014.0
43249,Theft,07,C,D,3094135.0,10066586.0,2014.0
43257,Theft,04,N,E,3127650.0,10106327.0,2014.0
43260,Agg Assault,08,C,F,3106917.0,10023687.0,2014.0
43263,Theft,11,N,G,3112631.0,10070536.0,2014.0
43270,Auto Theft,04,N,I,3129079.0,10092100.0,2014.0
43273,Theft,05,N,A,3088720.0,10139946.0,2014.0
43276,Auto Theft,02,C,B,3108685.0,10110188.0,2014.0
43280,Theft,06,C,D,3110518.0,10052730.0,2014.0
43285,Theft,08,N,H,3114951.0,10054578.0,2014.0
43289,Theft,10,C,H,3120959.0,10059177.0,2014.0
43296,Theft,07,N,F,3087708.0,10036369.0,2014.0
43299,Theft,07,N,F,3090642.0,10045537.0,2014.0
43315,Theft,10,N,C,3120324.0,10077431.0,2014.0
43322,Agg Assault,05,N,F,3111926.0,10042507.0,2014.0
43325,Theft,03,N,E,3121288.0,10108654.0,2014.0
43328,Theft,09,C,C,3139623.0,10084179.0,2014.0
43330,Theft,11,N,I,3125696.0,10093658.0,2014.0
43334,Theft,08,N,D,3111018.0,10063980.0,2014.0
43337,Theft,11,C,D,3110518.0,10052730.0,2014.0
43347,Agg Assault,11,C,I,3124751.0,10088183.0,2014.0
43352,Theft,07,N,C,3125046.0,10076077.0,2014.0
43356,Theft,09,N,B,3113157.0,10102536.0,2014.0
43361,Theft,07,C,D,3111061.0,10053193.0,2014.0
43364,Auto Theft,07,C,D,3109938.0,10059185.0,2014.0
43369,Theft,08,C,F,3082140.0,10038960.0,2014.0
43374,Theft,12,N,F,3096686.0,10045732.0,2014.0
43378,Theft,09,N,I,3134407.0,10085593.0,2014.0
43384,Theft,12,C,D,3110719.0,10052849.0,2014.0
43387,Theft,06,N,H,3120752.0,10060170.0,2014.0
43395,Theft,06,N,E,3141537.0,10119603.0,2014.0
43399,Theft,03,N,D,3060933.0,10039704.0,2014.0
43405,Theft,06,N,E,3128679.0,10099279.0,2014.0
43420,Theft,02,N,E,3135313.0,10124219.0,2014.0
43425,Theft,11,N,H,3119754.0,10054915.0,2014.0
43430,Theft,03,N,G,3114460.0,10071095.0,2014.0
43438,Theft,03,N,C,3130100.0,10066906.0,2014.0
43452,Theft,06,C,D,3110518.0,10052730.0,2014.0
43455,Auto Theft,11,C,D,3095734.0,10054368.0,2014.0
43458,Theft,11,N,E,3129128.0,10100487.0,2014.0
43461,Theft,11,N,E,3129715.0,10109205.0,2014.0
43468,Theft,01,N,C,3138716.0,10080238.0,2014.0
43472,Theft,10,N,F,3103172.0,10033347.0,2014.0
43474,Theft,03,N,D,3110969.0,10050594.0,2014.0
43480,Theft,07,N,D,3101219.0,10049567.0,2014.0
43484,Theft,06,N,E,3125710.0,10102520.0,2014.0
43487,Auto Theft,05,C,E,3122209.0,10107272.0,2014.0
43490,Theft,05,N,I,3127856.0,10084304.0,2014.0
43492,Theft,09,N,F,3100423.0,10033116.0,2014.0
43497,Auto Theft,06,N,E,3123198.0,10109941.0,2014.0
43500,Theft,02,N,A,3129179.0,10123478.0,2014.0
43504,Theft,08,N,I,3122890.0,10091831.0,2014.0
43508,Theft,08,N,G,3120878.0,10068949.0,2014.0
43513,Theft,11,N,C,3120441.0,10066423.0,2014.0
43515,Theft,10,C,D,3089372.0,10057773.0,2014.0
43517,Theft,12,N,E,3128679.0,10099279.0,2014.0
43523,Theft,07,N,E,3127650.0,10106327.0,2014.0
43529,Theft,12,N,C,3150231.0,10081010.0,2014.0
43532,Agg Assault,08,N,F,3101353.0,10028375.0,2014.0
43535,Theft,02,N,A,3093009.0,10111101.0,2014.0
43538,Theft,08,N,B,3102914.0,10081713.0,2014.0
43543,Theft,04,N,E,3127447.0,10098323.0,2014.0
43548,Theft,12,N,H,3123925.0,10059981.0,2014.0
43551,Theft,07,N,G,3119493.0,10068563.0,2014.0
43555,Theft,03,N,H,3120959.0,10059177.0,2014.0
43558,Theft,11,N,A,3127006.0,10122447.0,2014.0
43561,Theft,10,N,D,3106844.0,10070817.0,2014.0
43568,Theft,01,C,A,3092524.0,10143916.0,2014.0
43573,Theft,04,N,E,3141531.0,10111264.0,2014.0
43581,Theft,02,N,D,3109994.0,10052898.0,2014.0
43585,Theft,08,C,G,3115861.0,10070413.0,2014.0
43598,Theft,11,N,D,3099815.0,10056621.0,2014.0
43603,Theft,01,C,H,3120959.0,10059177.0,2014.0
43610,Theft,07,C,B,3124571.0,10085297.0,2014.0
43612,Theft,03,N,E,3136762.0,10135761.0,2014.0
43615,Theft,10,N,F,3100006.0,10034945.0,2014.0
43618,Theft,02,N,I,3122529.0,10093527.0,2014.0
43622,Theft,07,N,C,3119742.0,10071529.0,2014.0
43632,Theft,12,N,I,3117390.0,10100832.0,2014.0
43637,Theft,07,C,C,3124306.0,10067892.0,2014.0
43646,Agg Assault,12,N,C,3128922.0,10070956.0,2014.0
43656,Theft,12,N,D,3094960.0,10051550.0,2014.0
43659,Theft,06,N,C,3144868.0,10082064.0,2014.0
43672,Theft,10,N,G,3113564.0,10069083.0,2014.0
43675,Auto Theft,07,N,B,3112051.0,10078459.0,2014.0
43681,Theft,09,C,F,3100423.0,10033116.0,2014.0
43701,Agg Assault,06,C,H,3119369.0,10055723.0,2014.0
43704,Auto Theft,04,N,A,3101704.0,10135237.0,2014.0
43710,Theft,10,N,A,3118246.0,10119454.0,2014.0
43719,Theft,11,N,E,3135499.0,10121166.0,2014.0
43723,Theft,10,N,B,3124571.0,10085297.0,2014.0
43726,Theft,05,N,E,3131800.0,10113250.0,2014.0
43729,Theft,05,C,E,3134231.0,10124161.0,2014.0
43732,Theft,02,N,E,3138349.0,10094112.0,2014.0
43735,Theft,08,N,F,3092522.0,10047248.0,2014.0
43743,Theft,07,N,B,3123317.0,10083007.0,2014.0
43750,Theft,06,N,A,3097749.0,10154858.0,2014.0
43752,Theft,10,N,B,3110908.0,10077580.0,2014.0
43755,Theft,03,C,E,3134934.0,10108932.0,2014.0
43758,Theft,06,N,H,3120959.0,10059177.0,2014.0
43762,Auto Theft,01,C,E,3122014.0,10104115.0,2014.0
43766,Theft,04,N,B,3125563.0,10083887.0,2014.0
43769,Theft,12,N,D,3106163.0,10069864.0,2014.0
43773,Theft,03,N,H,3130316.0,10057821.0,2014.0
43776,Auto Theft,01,N,I,3126647.0,10096054.0,2014.0
43786,Theft,07,N,D,3105588.0,10069241.0,2014.0
43790,Theft,02,C,A,3082258.0,10130727.0,2014.0
43793,Theft,05,N,H,3120814.0,10056202.0,2014.0
43796,Theft,09,N,D,3099280.0,10050670.0,2014.0
43799,Theft,06,N,A,3127726.0,10122881.0,2014.0
43803,Auto Theft,03,N,D,3105189.0,10048368.0,2014.0
43812,Theft,08,N,A,3112023.0,10125045.0,2014.0
43815,Theft,04,N,A,3095521.0,10147121.0,2014.0
43818,Agg Assault,07,N,E,3130957.0,10104196.0,2014.0
43824,Theft,03,N,G,3110792.0,10071296.0,2014.0
43827,Theft,05,N,D,3099436.0,10057994.0,2014.0
43833,Theft,09,N,C,3130031.0,10067920.0,2014.0
43837,Theft,02,N,E,3131764.0,10104394.0,2014.0
43844,Auto Theft,05,N,E,3125549.0,10109998.0,2014.0
43853,Robbery,11,N,I,3125688.0,10094563.0,2014.0
43857,Theft,07,N,D,3066990.0,10060178.0,2014.0
43860,Theft,03,N,E,3128474.0,10110213.0,2014.0
43864,Theft,03,N,B,3109458.0,10070689.0,2014.0
43868,Theft,07,N,B,3114440.0,10084087.0,2014.0
43882,Theft,07,N,G,3115908.0,10069539.0,2014.0
43885,Theft,12,C,F,3100423.0,10033116.0,2014.0
43888,Theft,01,N,D,3084941.0,10061862.0,2014.0
43894,Theft,05,N,I,3122743.0,10088183.0,2014.0
43897,Theft,12,N,G,3116006.0,10070898.0,2014.0
43916,Theft,12,N,E,3134549.0,10121388.0,2014.0
43922,Theft,03,N,D,3104865.0,10055683.0,2014.0
43927,Agg Assault,02,N,I,3129666.0,10092900.0,2014.0
43931,Theft,08,N,G,3119894.0,10066957.0,2014.0
43934,Theft,09,N,B,3109505.0,10101310.0,2014.0
43938,Theft,03,N,H,3122189.0,10058144.0,2014.0
43950,Auto Theft,03,C,H,3120998.0,10060180.0,2014.0
43953,Theft,04,N,A,3111520.0,10116674.0,2014.0
43956,Theft,05,N,I,3134172.0,10084503.0,2014.0
43968,Theft,08,C,D,3094135.0,10066586.0,2014.0
43972,Theft,07,N,E,3128171.0,10100704.0,2014.0
43974,Theft,11,N,G,3117723.0,10070838.0,2014.0
43977,Theft,06,C,F,3100423.0,10033116.0,2014.0
43980,Auto Theft,02,N,D,3107515.0,10050494.0,2014.0
43983,Theft,04,N,E,3128171.0,10100704.0,2014.0
43992,Theft,12,N,B,3115712.0,10079702.0,2014.0
43995,Theft,01,N,I,3129997.0,10096983.0,2014.0
43997,Theft,08,C,E,3128696.0,10099669.0,2014.0
44001,Theft,05,N,D,3066496.0,10039827.0,2014.0
44007,Theft,07,N,H,3123227.0,10058967.0,2014.0
44013,Theft,04,N,C,3149683.0,10081277.0,2014.0
44016,Theft,11,N,H,3119101.0,10057764.0,2014.0
44021,Theft,04,N,A,3116532.0,10115747.0,2014.0
44026,Auto Theft,08,C,A,3102801.0,10134605.0,2014.0
44034,Robbery,08,N,F,3115637.0,10033778.0,2014.0
44040,Theft,11,N,G,3115952.0,10070759.0,2014.0
44043,Theft,07,N,A,3117629.0,10130215.0,2014.0
44047,Theft,02,N,E,3131035.0,10112844.0,2014.0
44051,Theft,09,C,D,3097772.0,10056642.0,2014.0
44054,Theft,03,C,D,3107210.0,10064755.0,2014.0
44062,Theft,07,C,D,3094135.0,10066586.0,2014.0
44064,Auto Theft,05,N,I,3124767.0,10088478.0,2014.0
44070,Theft,03,N,F,3099459.0,10032098.0,2014.0
44076,Theft,12,N,F,3109223.0,10036571.0,2014.0
44081,Theft,02,N,B,3112860.0,10076452.0,2014.0
44087,Theft,04,N,I,3133246.0,10093738.0,2014.0
44093,Theft,02,N,I,3129997.0,10096983.0,2014.0
44096,Theft,04,C,D,3110845.0,10059841.0,2014.0
44104,Theft,12,N,H,3123896.0,10059508.0,2014.0
44111,Theft,01,N,D,3107383.0,10057499.0,2014.0
44114,Theft,08,N,H,3122853.0,10060648.0,2014.0
44117,Theft,05,N,B,3115216.0,10079327.0,2014.0
44120,Theft,08,N,G,3115657.0,10069693.0,2014.0
44123,Theft,06,N,B,3112677.0,10077943.0,2014.0
44136,Theft,10,N,I,3130698.0,10087338.0,2014.0
44139,Agg Assault,02,C,I,3134279.0,10084294.0,2014.0
44142,Theft,11,C,D,3094135.0,10066586.0,2014.0
44146,Theft,03,N,E,3139070.0,10095963.0,2014.0
44149,Theft,05,N,E,3133940.0,10110751.0,2014.0
44151,Theft,08,C,E,3135189.0,10122699.0,2014.0
44154,Theft,01,N,I,3115701.0,10099403.0,2014.0
44158,Theft,01,N,B,3113941.0,10078075.0,2014.0
44162,Theft,08,C,H,3120959.0,10059177.0,2014.0
44165,Theft,12,N,B,3112027.0,10078868.0,2014.0
44168,Theft,07,N,A,3092524.0,10143916.0,2014.0
44176,Theft,05,N,B,3109817.0,10082387.0,2014.0
44179,Theft,06,N,C,3124286.0,10065818.0,2014.0
44182,Theft,10,N,E,3126047.0,10106789.0,2014.0
44189,Theft,05,C,B,3115755.0,10083150.0,2014.0
44199,Theft,10,N,F,3101850.0,10037212.0,2014.0
44202,Theft,09,N,F,3123105.0,10050732.0,2014.0
44205,Theft,12,N,H,3119388.0,10062086.0,2014.0
44209,Agg Assault,11,N,G,3116633.0,10070836.0,2014.0
44212,Theft,12,N,F,3108415.0,10041271.0,2014.0
44215,Theft,12,N,D,3107908.0,10066140.0,2014.0
44220,Theft,03,N,A,3118328.0,10117475.0,2014.0
44225,Theft,07,N,C,3155195.0,10101897.0,2014.0
44229,Theft,01,N,B,3112502.0,10078595.0,2014.0
44234,Theft,04,N,D,3099711.0,10056294.0,2014.0
44244,Theft,10,N,C,3133290.0,10070962.0,2014.0
44248,Theft,03,N,A,3119844.0,10116076.0,2014.0
44252,Theft,09,N,G,3116006.0,10070898.0,2014.0
44257,Theft,08,N,A,3093698.0,10137432.0,2014.0
44268,Theft,04,N,E,3123237.0,10112386.0,2014.0
44272,Theft,05,N,F,3085486.0,10047223.0,2014.0
44274,Theft,07,N,A,3093729.0,10145900.0,2014.0
44277,Theft,04,N,E,3125789.0,10103174.0,2014.0
44280,Theft,09,N,H,3131329.0,10052365.0,2014.0
44283,Robbery,09,N,G,3113404.0,10071112.0,2014.0
44286,Theft,05,N,B,3098368.0,10103629.0,2014.0
44292,Theft,04,N,G,3113538.0,10069213.0,2014.0
44295,Theft,12,N,C,3137345.0,10068368.0,2014.0
44299,Theft,08,N,F,3103276.0,10048077.0,2014.0
44302,Theft,05,N,I,3124191.0,10089635.0,2014.0
44306,Theft,04,N,D,3107383.0,10057499.0,2014.0
44312,Agg Assault,11,C,B,3110220.0,10101887.0,2014.0
44323,Theft,07,C,A,3095521.0,10147121.0,2014.0
44326,Theft,10,N,D,3109405.0,10067320.0,2014.0
44330,Theft,01,C,H,3120959.0,10059177.0,2014.0
44338,Theft,08,N,A,3116529.0,10116684.0,2014.0
44344,Theft,03,C,D,3094135.0,10066586.0,2014.0
44347,Theft,05,N,C,3145563.0,10093675.0,2014.0
44350,Theft,07,C,D,3103343.0,10057038.0,2014.0
44352,Theft,01,N,D,3097421.0,10051216.0,2014.0
44356,Theft,11,N,D,3071411.0,10063402.0,2014.0
44359,Theft,03,N,H,3129027.0,10054592.0,2014.0
44364,Theft,03,N,AP,3138768.0,10047351.0,2014.0
44367,Theft,07,N,G,3115952.0,10070759.0,2014.0
44372,Theft,07,N,C,3127180.0,10077585.0,2014.0
44375,Theft,09,C,A,3118197.0,10118869.0,2014.0
44377,Robbery,01,C,F,3099407.0,10031322.0,2014.0
44380,Theft,09,C,A,3106169.0,10130289.0,2014.0
44387,Theft,02,N,I,3121574.0,10101226.0,2014.0
44392,Theft,12,N,E,3120748.0,10108093.0,2014.0
44396,Theft,02,N,E,3144155.0,10115386.0,2014.0
44405,Theft,12,N,G,3113421.0,10070348.0,2014.0
44408,Theft,04,N,B,3113860.0,10076182.0,2014.0
44411,Theft,10,N,G,3113538.0,10069213.0,2014.0
44414,Theft,12,N,D,3110311.0,10067993.0,2014.0
44417,Theft,08,C,D,3094135.0,10066586.0,2014.0
44420,Theft,01,N,G,3113357.0,10070561.0,2014.0
44425,Auto Theft,10,N,E,3122685.0,10107458.0,2014.0
44429,Theft,04,N,E,3128202.0,10099439.0,2014.0
44432,Theft,08,N,D,3110001.0,10064353.0,2014.0
44436,Theft,04,N,F,3106554.0,10045028.0,2014.0
44440,Theft,07,N,F,3117602.0,10051390.0,2014.0
44444,Theft,08,N,I,3135245.0,10092464.0,2014.0
44447,Theft,03,N,F,3083533.0,10028525.0,2014.0
44452,Theft,11,N,C,3129348.0,10071528.0,2014.0
44456,Theft,03,N,H,3130175.0,10051121.0,2014.0
44460,Agg Assault,08,C,D,3105763.0,10059817.0,2014.0
44463,Theft,11,N,E,3122378.0,10109154.0,2014.0
44469,Theft,06,N,F,3095883.0,10026138.0,2014.0
44472,Theft,08,N,I,3133652.0,10086319.0,2014.0
44475,Theft,05,N,F,3097446.0,10044546.0,2014.0
44478,Theft,04,N,A,3105081.0,10136623.0,2014.0
44482,Theft,07,N,G,3118136.0,10069197.0,2014.0
44493,Theft,05,N,E,3128399.0,10109072.0,2014.0
44496,Theft,04,N,E,3130885.0,10106475.0,2014.0
44501,Theft,10,N,B,3121345.0,10082705.0,2014.0
44505,Theft,02,C,G,3111972.0,10070755.0,2014.0
44509,Theft,01,N,F,3098793.0,10042591.0,2014.0
44512,Theft,04,N,H,3128484.0,10057562.0,2014.0
44515,Theft,09,N,H,3119795.0,10060020.0,2014.0
44520,Theft,03,N,G,3117413.0,10070313.0,2014.0
44532,Theft,07,N,G,3116884.0,10070627.0,2014.0
44537,Theft,11,N,E,3124981.0,10102414.0,2014.0
44541,Theft,05,N,I,3133746.0,10090836.0,2014.0
44544,Theft,01,N,I,3136598.0,10085900.0,2014.0
44553,Theft,02,N,I,3130394.0,10092312.0,2014.0
44558,Theft,04,C,E,3127650.0,10106327.0,2014.0
44562,Theft,10,N,E,3126909.0,10109014.0,2014.0
44565,Theft,12,N,E,3135322.0,10105178.0,2014.0
44571,Theft,08,C,G,3119674.0,10067901.0,2014.0
44576,Theft,02,C,H,3132392.0,10053668.0,2014.0
44580,Theft,01,C,A,3092524.0,10143916.0,2014.0
44588,Theft,11,N,F,3083659.0,10038300.0,2014.0
44593,Theft,09,N,B,3116093.0,10081216.0,2014.0
44595,Theft,07,N,C,3120639.0,10068233.0,2014.0
44599,Theft,09,N,H,3154395.0,10034933.0,2014.0
44603,Theft,07,N,C,3122791.0,10067721.0,2014.0
44607,Theft,08,N,D,3110518.0,10052730.0,2014.0
44610,Theft,03,N,H,3123896.0,10059508.0,2014.0
44612,Theft,09,N,D,3072537.0,10058068.0,2014.0
44619,Theft,03,N,A,3101463.0,10134826.0,2014.0
44622,Theft,05,N,E,3138589.0,10094921.0,2014.0
44629,Theft,04,N,B,3114052.0,10111072.0,2014.0
44633,Theft,12,N,F,3091684.0,10031140.0,2014.0
44641,Agg Assault,08,C,C,3139633.0,10084978.0,2014.0
44644,Auto Theft,01,N,F,3116576.0,10043015.0,2014.0
44646,Theft,04,N,I,3127150.0,10091066.0,2014.0
44650,Theft,09,N,F,3106653.0,10045950.0,2014.0
44652,Theft,12,N,I,3126582.0,10096813.0,2014.0
44656,Theft,04,N,G,3112608.0,10070062.0,2014.0
44659,Robbery,07,C,E,3130705.0,10104509.0,2014.0
44662,Theft,01,N,I,3137423.0,10088692.0,2014.0
44671,Theft,07,N,G,3115266.0,10070399.0,2014.0
44674,Auto Theft,08,N,D,3099547.0,10057154.0,2014.0
44686,Theft,08,N,A,3112956.0,10114736.0,2014.0
44689,Theft,12,N,A,3096805.0,10152358.0,2014.0
44692,Theft,03,N,E,3128646.0,10117606.0,2014.0
44700,Agg Assault,03,C,I,3124962.0,10095230.0,2014.0
44706,Robbery,03,N,A,3111372.0,10133741.0,2014.0
44709,Theft,10,N,A,3112157.0,10116084.0,2014.0
44712,Theft,04,N,I,3132696.0,10091186.0,2014.0
44716,Theft,05,N,F,3096923.0,10046124.0,2014.0
44728,Theft,04,N,A,3123063.0,10120908.0,2014.0
44731,Agg Assault,12,N,H,3117643.0,10057390.0,2014.0
44740,Theft,11,N,I,3120451.0,10093970.0,2014.0
44743,Theft,11,N,A,3102416.0,10136490.0,2014.0
44750,Theft,05,N,I,3122056.0,10088811.0,2014.0
44754,Agg Assault,12,C,H,3114830.0,10054201.0,2014.0
44757,Robbery,08,C,D,3108051.0,10046007.0,2014.0
44764,Theft,12,N,E,3135874.0,10127480.0,2014.0
44767,Theft,03,N,G,3117808.0,10070087.0,2014.0
44774,Theft,08,N,A,3102352.0,10154048.0,2014.0
44777,Theft,11,N,F,3090891.0,10037675.0,2014.0
44786,Theft,08,N,D,3104447.0,10068215.0,2014.0
44789,Theft,07,C,C,3132493.0,10077228.0,2014.0
44796,Theft,10,N,F,3088116.0,10047195.0,2014.0
44799,Agg Assault,06,C,C,3121685.0,10069996.0,2014.0
44808,Auto Theft,07,N,H,3114839.0,10061276.0,2014.0
44811,Theft,11,N,D,3087290.0,10051111.0,2014.0
44814,Auto Theft,08,C,G,3118292.0,10066875.0,2014.0
44821,Theft,10,N,H,3136589.0,10054623.0,2014.0
44824,Theft,09,N,C,3123541.0,10064927.0,2014.0
44827,Agg Assault,05,C,H,3114042.0,10055537.0,2014.0
44829,Robbery,01,N,I,3122859.0,10086934.0,2014.0
44833,Theft,11,N,B,3117138.0,10086408.0,2014.0
44836,Theft,12,N,G,3113404.0,10070923.0,2014.0
44841,Theft,06,N,H,3119101.0,10057764.0,2014.0
44843,Theft,08,N,I,3125062.0,10088496.0,2014.0
44847,Theft,01,C,C,3124907.0,10072484.0,2014.0
44849,Theft,05,N,F,3099533.0,10026742.0,2014.0
44852,Theft,09,N,F,3110618.0,10046113.0,2014.0
44855,Theft,04,N,F,3101168.0,10040760.0,2014.0
44871,Theft,08,C,A,3096923.0,10140658.0,2014.0
44879,Theft,06,N,D,3108468.0,10053012.0,2014.0
44881,Theft,10,N,G,3115776.0,10066620.0,2014.0
44884,Theft,09,N,B,3116494.0,10102601.0,2014.0
44890,Theft,02,N,B,3116494.0,10102601.0,2014.0
44895,Theft,06,N,B,3110374.0,10072979.0,2014.0
44903,Agg Assault,12,C,C,3133476.0,10077620.0,2014.0
44912,Agg Assault,05,C,F,3111876.0,10041945.0,2014.0
44920,Theft,03,C,H,3120959.0,10059177.0,2014.0
44923,Theft,01,N,D,3098860.0,10052673.0,2014.0
44926,Theft,08,N,D,3106980.0,10057096.0,2014.0
44931,Theft,07,N,D,3093576.0,10061202.0,2014.0
44934,Theft,12,N,B,3127953.0,10083340.0,2014.0
44937,Theft,04,N,I,3131143.0,10090508.0,2014.0
44950,Agg Assault,04,C,D,3107587.0,10064956.0,2014.0
44961,Theft,06,N,G,3119170.0,10069165.0,2014.0
44969,Theft,06,N,I,3127416.0,10091791.0,2014.0
44972,Theft,10,N,D,3106772.0,10067173.0,2014.0
44980,Theft,12,N,B,3124602.0,10084923.0,2014.0
44996,Theft,10,N,F,3106554.0,10045028.0,2014.0
45004,Theft,02,N,B,3116931.0,10080392.0,2014.0
45009,Theft,06,N,C,3124337.0,10080153.0,2014.0
45015,Theft,05,N,H,3133447.0,10058861.0,2014.0
45024,Theft,10,N,A,3118960.0,10118620.0,2014.0
45027,Theft,11,N,F,3090891.0,10037675.0,2014.0
45030,Robbery,05,N,I,3122137.0,10089154.0,2014.0
45037,Theft,08,N,I,3129357.0,10091745.0,2014.0
45042,Theft,09,C,H,3120959.0,10059177.0,2014.0
45046,Theft,12,N,C,3124907.0,10072484.0,2014.0
45050,Theft,11,N,D,3111430.0,10061948.0,2014.0
45053,Theft,08,N,B,3124571.0,10085297.0,2014.0
45060,Agg Assault,07,C,E,3125923.0,10102708.0,2014.0
45063,Theft,07,N,E,3123262.0,10111833.0,2014.0
45066,Theft,10,N,G,3114513.0,10068668.0,2014.0
45070,Theft,06,N,C,3121943.0,10066811.0,2014.0
45073,Agg Assault,04,C,D,3098534.0,10050841.0,2014.0
45076,Theft,02,C,I,3129997.0,10096983.0,2014.0
45080,Theft,03,C,D,3109046.0,10058172.0,2014.0
45083,Theft,04,N,B,3095294.0,10094471.0,2014.0
45092,Theft,03,N,H,3118447.0,10062526.0,2014.0
45101,Agg Assault,11,N,I,3130732.0,10090140.0,2014.0
45104,Theft,02,N,E,3130861.0,10108810.0,2014.0
45107,Theft,09,N,A,3118106.0,10116812.0,2014.0
45110,Theft,01,N,F,3105655.0,10042376.0,2014.0
45114,Agg Assault,01,C,C,3129966.0,10075327.0,2014.0
45121,Theft,04,N,E,3127855.0,10105522.0,2014.0
45124,Theft,07,N,B,3112954.0,10079064.0,2014.0
45129,Theft,12,N,F,3116591.0,10047759.0,2014.0
45135,Auto Theft,04,C,G,3118627.0,10069116.0,2014.0
45138,Theft,01,N,I,3136499.0,10088139.0,2014.0
45142,Theft,06,N,E,3125896.0,10107319.0,2014.0
45146,Theft,01,N,F,3109852.0,10043533.0,2014.0
45154,Theft,03,N,B,3110908.0,10077580.0,2014.0
45160,Theft,05,N,A,3096269.0,10146299.0,2014.0
45167,Robbery,02,N,G,3119546.0,10067948.0,2014.0
45171,Theft,10,N,I,3125536.0,10095836.0,2014.0
45174,Theft,08,N,F,3109861.0,10037205.0,2014.0
45177,Theft,12,N,C,3128717.0,10071686.0,2014.0
45180,Theft,08,N,I,3133152.0,10084957.0,2014.0
45183,Theft,07,N,AP,3138768.0,10047351.0,2014.0
45187,Theft,06,N,A,3112007.0,10117918.0,2014.0
45190,Theft,09,N,F,3101990.0,10034474.0,2014.0
45192,Theft,07,N,I,3125727.0,10093477.0,2014.0
45199,Theft,03,N,E,3129633.0,10101642.0,2014.0
45209,Theft,04,C,F,3102397.0,10031435.0,2014.0
45212,Theft,07,N,D,3109318.0,10069148.0,2014.0
45216,Theft,03,N,G,3115629.0,10070639.0,2014.0
45228,Theft,10,C,I,3119018.0,10091163.0,2014.0
45232,Theft,03,N,F,3115894.0,10041368.0,2014.0
45235,Theft,09,N,A,3109401.0,10128349.0,2014.0
45238,Theft,09,N,D,3103137.0,10057246.0,2014.0
45243,Auto Theft,05,C,B,3103893.0,10079916.0,2014.0
45245,Theft,12,C,A,3093729.0,10145900.0,2014.0
45258,Agg Assault,08,C,E,3131508.0,10112358.0,2014.0
45260,Auto Theft,11,C,D,3067322.0,10062796.0,2014.0
45264,Theft,10,N,B,3114326.0,10080264.0,2014.0
45274,Theft,04,N,A,3086561.0,10137995.0,2014.0
45277,Auto Theft,12,N,D,3107646.0,10069258.0,2014.0
45283,Agg Assault,07,C,B,3119758.0,10077944.0,2014.0
45289,Theft,10,N,E,3137595.0,10134828.0,2014.0
45293,Agg Assault,06,N,G,3118929.0,10067386.0,2014.0
45297,Theft,09,N,C,3130031.0,10067920.0,2014.0
45301,Theft,10,N,F,3101815.0,10046592.0,2014.0
45307,Theft,05,N,E,3124679.0,10114124.0,2014.0
45311,Theft,06,N,A,3103318.0,10129935.0,2014.0
45316,Theft,12,N,E,3123583.0,10100179.0,2014.0
45318,Theft,07,N,I,3126647.0,10096054.0,2014.0
45323,Agg Assault,11,C,F,3107685.0,10040480.0,2014.0
45326,Theft,09,N,C,3129984.0,10072501.0,2014.0
45341,Theft,12,C,E,3121811.0,10104688.0,2014.0
45344,Auto Theft,11,N,D,3094587.0,10048955.0,2014.0
45347,Theft,12,N,D,3087290.0,10051111.0,2014.0
45350,Theft,10,N,B,3111496.0,10075457.0,2014.0
45359,Theft,06,N,G,3115266.0,10070399.0,2014.0
45361,Theft,10,C,F,3100423.0,10033116.0,2014.0
45366,Theft,10,N,D,3110322.0,10065384.0,2014.0
45373,Theft,05,N,D,3102804.0,10058401.0,2014.0
45394,Theft,12,N,I,3134237.0,10086123.0,2014.0
45398,Agg Assault,06,N,D,3094135.0,10066586.0,2014.0
45405,Theft,05,N,A,3112433.0,10117331.0,2014.0
45418,Theft,12,N,I,3124421.0,10090196.0,2014.0
45424,Theft,07,C,B,3114296.0,10094831.0,2014.0
45429,Theft,01,C,H,3120959.0,10059177.0,2014.0
45438,Theft,08,N,H,3131329.0,10052365.0,2014.0
45441,Theft,10,N,B,3112672.0,10078120.0,2014.0
45444,Theft,09,N,C,3127770.0,10065674.0,2014.0
45446,Theft,10,N,I,3125468.0,10088596.0,2014.0
45451,Robbery,06,N,I,3126812.0,10095706.0,2014.0
45454,Theft,06,N,F,3106653.0,10045950.0,2014.0
45461,Agg Assault,08,C,H,3117533.0,10057630.0,2014.0
45465,Theft,07,N,B,3113246.0,10084752.0,2014.0
45469,Theft,07,C,B,3116494.0,10102601.0,2014.0
45473,Theft,02,N,E,3129454.0,10109157.0,2014.0
45477,Theft,11,N,A,3116529.0,10116684.0,2014.0
45480,Theft,02,N,A,3111102.0,10117308.0,2014.0
