,primary_type,timestamp,clearance_status,district,x_coordinate,y_coordinate,year
0,Agg Assault,Jan,C,D,3067322.0,10062796.0,2016.0
1,Theft,Jan,C,G,3114957.0,10070462.0,2016.0
2,Robbery,Jan,N,E,3129181.0,10106923.0,2016.0
3,Theft,Jan,N,G,3113643.0,10070357.0,2016.0
5,Agg Assault,Jan,N,C,3146947.0,10077985.0,2016.0
6,Robbery,Jan,N,H,3118667.0,10060221.0,2016.0
7,Agg Assault,Jan,C,H,3122230.0,10059265.0,2016.0
8,Agg Assault,Jan,C,D,3099793.0,10058337.0,2016.0
9,Burglary,Jan,N,F,3095553.0,10035959.0,2016.0
10,Burglary,Jan,C,E,3121931.0,10106738.0,2016.0
11,Auto Theft,Jan,N,E,3133869.0,10103524.0,2016.0
12,Auto Theft,Jan,N,F,3111632.0,10050167.0,2016.0
13,Agg Assault,Jan,N,F,3115830.0,10042476.0,2016.0
14,Burglary,Jan,N,F,3102916.0,10023485.0,2016.0
15,Burglary,Jan,N,F,3085304.0,10039671.0,2016.0
16,Agg Assault,Jan,N,H,3113907.0,10059041.0,2016.0
17,Agg Assault,Jan,N,I,3116795.0,10092335.0,2016.0
19,Burglary,Jan,C,A,3114668.0,10121066.0,2016.0
20,Burglary,Jan,N,D,3110158.0,10060953.0,2016.0
21,Burglary,Jan,N,B,3126322.0,10080484.0,2016.0
22,Burglary,Jan,N,G,3115326.0,10070387.0,2016.0
24,Burglary,Jan,N,F,3097863.0,10045181.0,2016.0
25,Burglary,Jan,N,F,3098369.0,10028961.0,2016.0
26,Burglary,Jan,N,H,3129173.0,10059178.0,2016.0
27,Burglary,Jan,N,D,3086212.0,10058406.0,2016.0
28,Theft,Jan,N,G,3115057.0,10071995.0,2016.0
29,Theft,Jan,N,A,3118197.0,10118869.0,2016.0
30,Theft,Jan,N,F,3118931.0,10051193.0,2016.0
31,Theft,Jan,C,F,3100423.0,10033116.0,2016.0
32,Auto Theft,Jan,C,F,3116496.0,10043740.0,2016.0
33,Burglary,Jan,N,D,3103835.0,10049115.0,2016.0
34,Theft,Jan,C,B,3121345.0,10082705.0,2016.0
35,Theft,Jan,C,F,3099459.0,10032098.0,2016.0
36,Theft,Jan,N,F,3100423.0,10033116.0,2016.0
37,Burglary,Jan,N,F,3112534.0,10034514.0,2016.0
38,Auto Theft,Jan,N,I,3120451.0,10093970.0,2016.0
39,Agg Assault,Jan,C,I,3128790.0,10092240.0,2016.0
40,Burglary,Jan,N,I,3134623.0,10092808.0,2016.0
41,Theft,Jan,C,G,3115019.0,10070660.0,2016.0
42,Theft,Jan,C,F,3100423.0,10033116.0,2016.0
43,Agg Assault,Jan,C,B,3109999.0,10101357.0,2016.0
44,Auto Theft,Jan,C,I,3129456.0,10087425.0,2016.0
45,Theft,Jan,C,I,3129997.0,10096983.0,2016.0
46,Theft,Jan,N,A,3127301.0,10121525.0,2016.0
47,Theft,Jan,N,I,3126104.0,10087499.0,2016.0
48,Theft,Jan,N,G,3113692.0,10070194.0,2016.0
49,Theft,Jan,N,E,3127447.0,10098323.0,2016.0
50,Theft,Jan,N,G,3115566.0,10070504.0,2016.0
51,Theft,Jan,N,D,3107452.0,10057904.0,2016.0
52,Theft,Jan,N,G,3115514.0,10067885.0,2016.0
53,Theft,Jan,N,I,3126342.0,10089763.0,2016.0
54,Theft,Jan,N,I,3131316.0,10090270.0,2016.0
55,Theft,Jan,N,F,3092400.0,10030140.0,2016.0
56,Theft,Jan,N,A,3120548.0,10121510.0,2016.0
57,Theft,Jan,N,E,3133636.0,10122509.0,2016.0
58,Theft,Jan,N,F,3099540.0,10031306.0,2016.0
59,Theft,Jan,N,E,3128794.0,10100195.0,2016.0
61,Theft,Jan,N,H,3113416.0,10066258.0,2016.0
62,Theft,Jan,N,G,3119041.0,10068828.0,2016.0
63,Theft,Jan,N,G,3117723.0,10070838.0,2016.0
64,Theft,Jan,N,G,3112113.0,10070173.0,2016.0
65,Theft,Jan,N,B,3121345.0,10082705.0,2016.0
66,Theft,Jan,N,I,3128221.0,10093769.0,2016.0
67,Theft,Jan,N,I,3126582.0,10096813.0,2016.0
68,Theft,Jan,N,C,3121812.0,10081368.0,2016.0
69,Theft,Jan,N,G,3117459.0,10070829.0,2016.0
70,Theft,Jan,N,B,3121345.0,10082705.0,2016.0
71,Theft,Jan,N,B,3112027.0,10078868.0,2016.0
72,Theft,Jan,N,H,3122711.0,10061235.0,2016.0
73,Theft,Jan,N,D,3088235.0,10057797.0,2016.0
74,Theft,Jan,N,C,3121874.0,10071490.0,2016.0
75,Theft,Jan,N,B,3117499.0,10104627.0,2016.0
77,Theft,Jan,N,G,3115440.0,10070324.0,2016.0
78,Theft,Jan,N,G,3115803.0,10069188.0,2016.0
79,Theft,Jan,N,G,3115831.0,10071792.0,2016.0
80,Theft,Jan,N,C,3122058.0,10078979.0,2016.0
81,Agg Assault,Jan,N,C,3134593.0,10073739.0,2016.0
82,Robbery,Jan,N,I,3125225.0,10095176.0,2016.0
83,Robbery,Jan,N,I,3123432.0,10095920.0,2016.0
84,Theft,Jan,C,D,3100814.0,10049567.0,2016.0
85,Robbery,Jan,N,I,3122845.0,10096511.0,2016.0
87,Theft,Jan,C,E,3127504.0,10105925.0,2016.0
88,Theft,Jan,C,E,3126402.0,10098769.0,2016.0
89,Theft,Jan,N,D,3062501.0,10040306.0,2016.0
90,Agg Assault,Jan,C,B,3113897.0,10075899.0,2016.0
91,Agg Assault,Jan,C,H,3121692.0,10055203.0,2016.0
92,Auto Theft,Jan,C,E,3128166.0,10103225.0,2016.0
93,Theft,Jan,N,F,3112122.0,10035340.0,2016.0
94,Burglary,Jan,N,B,3116337.0,10084882.0,2016.0
95,Auto Theft,Jan,N,E,3134429.0,10105475.0,2016.0
96,Theft,Jan,C,F,3082057.0,10040250.0,2016.0
97,Auto Theft,Jan,C,H,3129956.0,10060615.0,2016.0
98,Robbery,Jan,N,A,3097641.0,10139458.0,2016.0
99,Agg Assault,Jan,C,H,3117851.0,10060538.0,2016.0
100,Theft,Jan,N,D,3085207.0,10053239.0,2016.0
102,Theft,Jan,C,A,3092524.0,10143916.0,2016.0
103,Auto Theft,Jan,N,B,3117030.0,10080071.0,2016.0
105,Auto Theft,Jan,N,C,3123757.0,10075640.0,2016.0
106,Burglary,Jan,C,H,3152566.0,10034773.0,2016.0
107,Theft,Jan,C,F,3100423.0,10033116.0,2016.0
108,Agg Assault,Jan,O,I,3125615.0,10094453.0,2016.0
109,Theft,Jan,C,E,3135053.0,10119764.0,2016.0
110,Burglary,Jan,N,I,3132127.0,10091520.0,2016.0
111,Burglary,Jan,N,A,3104427.0,10131590.0,2016.0
112,Theft,Jan,C,D,3094135.0,10066586.0,2016.0
113,Theft,Jan,N,E,3126850.0,10108213.0,2016.0
114,Auto Theft,Jan,N,D,3108008.0,10059149.0,2016.0
115,Agg Assault,Jan,C,G,3116785.0,10070364.0,2016.0
116,Auto Theft,Jan,N,D,3104738.0,10060414.0,2016.0
117,Agg Assault,Jan,C,F,3106724.0,10023801.0,2016.0
118,Burglary,Jan,N,E,3135985.0,10117220.0,2016.0
119,Theft,Jan,N,C,3123542.0,10073699.0,2016.0
120,Burglary,Jan,N,D,3100863.0,10051878.0,2016.0
121,Burglary,Jan,N,H,3118630.0,10058878.0,2016.0
122,Auto Theft,Jan,C,E,3125782.0,10107636.0,2016.0
123,Theft,Jan,C,B,3116494.0,10102601.0,2016.0
124,Agg Assault,Jan,C,F,3088419.0,10028173.0,2016.0
126,Theft,Jan,N,I,3126647.0,10096054.0,2016.0
127,Theft,Jan,N,G,3112317.0,10070603.0,2016.0
128,Theft,Jan,N,D,3110845.0,10059841.0,2016.0
129,Theft,Jan,N,A,3098748.0,10134082.0,2016.0
130,Theft,Jan,N,D,3110845.0,10059841.0,2016.0
131,Theft,Jan,N,A,3118657.0,10110081.0,2016.0
132,Theft,Jan,N,F,3094201.0,10046427.0,2016.0
133,Theft,Jan,N,G,3115737.0,10071937.0,2016.0
134,Theft,Jan,N,AP,3138768.0,10047351.0,2016.0
135,Theft,Jan,N,F,3108107.0,10041682.0,2016.0
136,Theft,Jan,N,E,3126528.0,10098861.0,2016.0
137,Theft,Jan,N,D,3111907.0,10063028.0,2016.0
138,Theft,Jan,N,G,3115416.0,10070416.0,2016.0
139,Theft,Jan,N,A,3103558.0,10123916.0,2016.0
140,Theft,Jan,N,D,3105335.0,10062433.0,2016.0
141,Theft,Jan,N,A,3124418.0,10123528.0,2016.0
142,Theft,Jan,N,H,3115825.0,10051962.0,2016.0
143,Theft,Jan,N,G,3110761.0,10071934.0,2016.0
144,Theft,Jan,N,A,3127899.0,10123653.0,2016.0
145,Theft,Jan,N,B,3114553.0,10094308.0,2016.0
146,Theft,Jan,N,E,3128227.0,10099667.0,2016.0
147,Theft,Jan,N,B,3113132.0,10076059.0,2016.0
148,Theft,Jan,N,F,3101178.0,10044981.0,2016.0
149,Theft,Jan,N,D,3066575.0,10062557.0,2016.0
150,Theft,Jan,N,F,3111593.0,10044597.0,2016.0
151,Theft,Jan,N,B,3114477.0,10075615.0,2016.0
152,Theft,Jan,N,G,3119252.0,10069180.0,2016.0
153,Theft,Jan,N,G,3114695.0,10069046.0,2016.0
154,Theft,Jan,N,H,3118447.0,10062526.0,2016.0
155,Theft,Jan,N,B,3105243.0,10087231.0,2016.0
156,Theft,Jan,N,B,3112968.0,10074431.0,2016.0
157,Theft,Jan,N,D,3099793.0,10058337.0,2016.0
158,Theft,Jan,N,B,3109972.0,10077953.0,2016.0
159,Theft,Jan,N,G,3115762.0,10070320.0,2016.0
160,Robbery,Jan,C,I,3126837.0,10094024.0,2016.0
161,Theft,Jan,N,D,3107726.0,10065373.0,2016.0
162,Agg Assault,Jan,N,E,3134137.0,10110134.0,2016.0
163,Agg Assault,Jan,N,G,3116588.0,10068234.0,2016.0
164,Theft,Jan,C,H,3121195.0,10060509.0,2016.0
165,Agg Assault,Jan,N,F,3116165.0,10048034.0,2016.0
166,Theft,Jan,N,A,3123063.0,10120908.0,2016.0
167,Theft,Jan,N,I,3132414.0,10091710.0,2016.0
168,Robbery,Jan,N,I,3126350.0,10088845.0,2016.0
169,Theft,Jan,C,I,3129997.0,10096983.0,2016.0
170,Theft,Jan,N,B,3114430.0,10077498.0,2016.0
171,Burglary,Jan,N,C,3145996.0,10077989.0,2016.0
172,Auto Theft,Jan,N,E,3124150.0,10110961.0,2016.0
173,Auto Theft,Jan,N,F,3117292.0,10045926.0,2016.0
174,Auto Theft,Jan,C,H,3117654.0,10058968.0,2016.0
175,Theft,Jan,N,I,3129997.0,10096983.0,2016.0
176,Agg Assault,Jan,N,D,3096370.0,10052079.0,2016.0
177,Burglary,Jan,N,H,3122296.0,10061643.0,2016.0
178,Auto Theft,Jan,N,C,3125264.0,10072349.0,2016.0
179,Burglary,Jan,N,C,3124015.0,10067100.0,2016.0
180,Robbery,Jan,C,E,3127650.0,10106327.0,2016.0
181,Robbery,Jan,N,F,3113206.0,10045679.0,2016.0
182,Burglary,Jan,N,H,3122711.0,10061235.0,2016.0
183,Theft,Jan,N,F,3108421.0,10043651.0,2016.0
184,Burglary,Jan,N,F,3112731.0,10034236.0,2016.0
185,Theft,Jan,C,D,3094135.0,10066586.0,2016.0
186,Burglary,Jan,N,H,3119485.0,10055306.0,2016.0
187,Theft,Jan,C,I,3125468.0,10088596.0,2016.0
188,Theft,Jan,N,C,3136582.0,10075176.0,2016.0
189,Theft,Jan,N,C,3154290.0,10109491.0,2016.0
190,Burglary,Jan,N,E,3124668.0,10101307.0,2016.0
192,Agg Assault,Jan,N,H,3118305.0,10057063.0,2016.0
193,Theft,Jan,C,A,3126499.0,10127412.0,2016.0
194,Theft,Jan,C,H,3120959.0,10059177.0,2016.0
195,Agg Assault,Jan,N,G,3111777.0,10073282.0,2016.0
196,Auto Theft,Jan,N,I,3130767.0,10092120.0,2016.0
197,Theft,Jan,N,C,3155531.0,10105905.0,2016.0
198,Agg Assault,Jan,C,H,3114966.0,10058321.0,2016.0
199,Theft,Jan,C,E,3135064.0,10123641.0,2016.0
200,Theft,Jan,N,E,3135499.0,10121166.0,2016.0
201,Burglary,Jan,N,F,3094987.0,10038738.0,2016.0
203,Auto Theft,Jan,N,H,3121646.0,10056710.0,2016.0
205,Theft,Jan,C,I,3129997.0,10096983.0,2016.0
206,Burglary,Jan,N,F,3099599.0,10044396.0,2016.0
207,Robbery,Jan,N,E,3129329.0,10110062.0,2016.0
208,Robbery,Jan,N,E,3122862.0,10106950.0,2016.0
209,Burglary,Jan,N,H,3122189.0,10058144.0,2016.0
210,Theft,Jan,C,F,3100423.0,10033116.0,2016.0
211,Theft,Jan,N,A,3096923.0,10140658.0,2016.0
212,Theft,Jan,N,F,3097241.0,10022889.0,2016.0
213,Theft,Jan,N,E,3127286.0,10120469.0,2016.0
214,Theft,Jan,N,A,3112215.0,10133423.0,2016.0
215,Theft,Jan,N,F,3097241.0,10022889.0,2016.0
216,Theft,Jan,N,F,3103148.0,10042717.0,2016.0
217,Theft,Jan,N,F,3097404.0,10031430.0,2016.0
218,Theft,Jan,N,B,3108677.0,10077727.0,2016.0
219,Theft,Jan,N,D,3101481.0,10059258.0,2016.0
220,Theft,Jan,N,F,3096109.0,10025679.0,2016.0
221,Theft,Jan,N,I,3125788.0,10092237.0,2016.0
222,Theft,Jan,N,D,3076296.0,10056503.0,2016.0
223,Theft,Jan,N,C,3128419.0,10078747.0,2016.0
224,Theft,Jan,N,H,3119133.0,10062580.0,2016.0
225,Theft,Jan,N,E,3129181.0,10106923.0,2016.0
226,Theft,Jan,N,E,3129866.0,10100966.0,2016.0
227,Theft,Jan,N,H,3118447.0,10062526.0,2016.0
229,Theft,Jan,N,G,3115333.0,10067195.0,2016.0
230,Theft,Jan,N,D,3087290.0,10051111.0,2016.0
231,Theft,Jan,N,G,3115174.0,10070417.0,2016.0
232,Theft,Jan,N,D,3097420.0,10056889.0,2016.0
233,Theft,Jan,N,A,3112078.0,10124749.0,2016.0
234,Theft,Jan,N,E,3139071.0,10116111.0,2016.0
235,Theft,Jan,N,I,3129997.0,10096983.0,2016.0
236,Burglary,Jan,N,E,3124668.0,10101307.0,2016.0
237,Burglary,Jan,N,E,3124668.0,10101307.0,2016.0
238,Theft,Jan,N,B,3126898.0,10081481.0,2016.0
239,Theft,Jan,N,B,3108460.0,10077630.0,2016.0
240,Theft,Jan,N,H,3118285.0,10060485.0,2016.0
241,Theft,Jan,N,D,3102117.0,10062245.0,2016.0
242,Theft,Jan,N,G,3118922.0,10068497.0,2016.0
243,Theft,Jan,N,G,3115266.0,10070399.0,2016.0
244,Theft,Jan,N,B,3108433.0,10078035.0,2016.0
245,Theft,Jan,O,D,3109829.0,10069195.0,2016.0
247,Auto Theft,Jan,N,H,3119913.0,10057599.0,2016.0
248,Auto Theft,Jan,N,I,3134407.0,10085593.0,2016.0
249,Theft,Jan,N,D,3104865.0,10055683.0,2016.0
250,Auto Theft,Jan,N,F,3097156.0,10023899.0,2016.0
251,Burglary,Jan,N,C,3129437.0,10078856.0,2016.0
252,Theft,Jan,C,I,3130685.0,10093333.0,2016.0
253,Burglary,Jan,N,F,3109720.0,10044310.0,2016.0
255,Burglary,Jan,N,C,3128421.0,10066523.0,2016.0
256,Auto Theft,Jan,C,D,3093437.0,10048107.0,2016.0
257,Theft,Jan,C,E,3127650.0,10106327.0,2016.0
258,Theft,Jan,N,B,3112027.0,10078868.0,2016.0
259,Auto Theft,Jan,N,E,3120397.0,10108361.0,2016.0
260,Theft,Jan,N,B,3117042.0,10083058.0,2016.0
262,Burglary,Jan,N,E,3124668.0,10101307.0,2016.0
263,Auto Theft,Jan,N,I,3125424.0,10089289.0,2016.0
264,Agg Assault,Jan,C,H,3119270.0,10060529.0,2016.0
265,Theft,Jan,N,E,3134155.0,10107951.0,2016.0
266,Theft,Jan,N,I,3125450.0,10086430.0,2016.0
267,Burglary,Jan,N,D,3107291.0,10068652.0,2016.0
268,Auto Theft,Jan,N,I,3129938.0,10094930.0,2016.0
269,Auto Theft,Jan,C,A,3100429.0,10136087.0,2016.0
270,Theft,Jan,N,E,3123373.0,10109907.0,2016.0
271,Agg Assault,Jan,N,I,3117069.0,10092590.0,2016.0
272,Theft,Jan,N,F,3095574.0,10025642.0,2016.0
273,Burglary,Jan,N,C,3123172.0,10064945.0,2016.0
274,Burglary,Jan,N,A,3119520.0,10122990.0,2016.0
275,Auto Theft,Jan,N,E,3123262.0,10111833.0,2016.0
276,Theft,Jan,N,E,3130785.0,10122809.0,2016.0
277,Theft,Jan,C,F,3100423.0,10033116.0,2016.0
278,Theft,Jan,C,D,3094135.0,10066586.0,2016.0
279,Theft,Jan,N,E,3138830.0,10118548.0,2016.0
280,Burglary,Jan,N,I,3121229.0,10096964.0,2016.0
281,Burglary,Jan,N,E,3135985.0,10117220.0,2016.0
282,Burglary,Jan,N,C,3127441.0,10073641.0,2016.0
283,Theft,Jan,N,D,3111465.0,10061538.0,2016.0
284,Theft,Jan,N,C,3137875.0,10086480.0,2016.0
285,Auto Theft,Jan,N,E,3138830.0,10118548.0,2016.0
286,Theft,Jan,N,A,3127388.0,10129508.0,2016.0
287,Burglary,Jan,N,B,3112262.0,10087056.0,2016.0
288,Theft,Jan,C,G,3110741.0,10071581.0,2016.0
289,Burglary,Jan,N,H,3120814.0,10056202.0,2016.0
290,Theft,Jan,N,E,3126553.0,10098524.0,2016.0
292,Theft,Jan,C,B,3116494.0,10102601.0,2016.0
293,Theft,Jan,C,F,3099459.0,10032098.0,2016.0
294,Theft,Jan,N,D,3111434.0,10059218.0,2016.0
295,Theft,Jan,N,H,3132992.0,10053549.0,2016.0
296,Agg Assault,Jan,O,F,3107848.0,10039971.0,2016.0
297,Burglary,Jan,N,F,3108414.0,10041271.0,2016.0
298,Burglary,Jan,N,F,3095372.0,10024887.0,2016.0
299,Theft,Jan,C,G,3110741.0,10071581.0,2016.0
300,Theft,Jan,C,A,3092524.0,10143916.0,2016.0
302,Auto Theft,Jan,N,H,3120814.0,10056202.0,2016.0
303,Auto Theft,Jan,N,I,3133583.0,10086395.0,2016.0
304,Theft,Jan,C,C,3121502.0,10080500.0,2016.0
305,Auto Theft,Jan,C,D,3094533.0,10052144.0,2016.0
306,Theft,Jan,N,C,3130031.0,10067920.0,2016.0
307,Theft,Jan,N,A,3087343.0,10138980.0,2016.0
308,Theft,Jan,N,H,3123925.0,10059981.0,2016.0
309,Theft,Jan,N,F,3094576.0,10024036.0,2016.0
310,Theft,Jan,N,B,3117517.0,10106105.0,2016.0
311,Theft,Jan,N,H,3124495.0,10057611.0,2016.0
312,Theft,Jan,N,E,3128207.0,10098897.0,2016.0
313,Theft,Jan,N,F,3115034.0,10034470.0,2016.0
314,Theft,Jan,N,D,3102370.0,10050982.0,2016.0
315,Theft,Jan,N,F,3095332.0,10024889.0,2016.0
316,Theft,Jan,N,H,3117764.0,10056344.0,2016.0
317,Theft,Jan,N,B,3116919.0,10104167.0,2016.0
318,Theft,Jan,N,A,3116529.0,10116684.0,2016.0
319,Theft,Jan,C,I,3131124.0,10093675.0,2016.0
320,Theft,Jan,N,A,3111438.0,10122706.0,2016.0
321,Theft,Jan,N,H,3118447.0,10062526.0,2016.0
322,Theft,Jan,N,B,3120351.0,10086052.0,2016.0
323,Theft,Jan,N,B,3110614.0,10073303.0,2016.0
324,Theft,Jan,N,G,3117595.0,10067314.0,2016.0
325,Theft,Jan,N,F,3095433.0,10025502.0,2016.0
327,Theft,Jan,N,D,3088228.0,10075383.0,2016.0
328,Theft,Jan,N,E,3143075.0,10114325.0,2016.0
329,Theft,Jan,N,E,3127942.0,10105661.0,2016.0
330,Theft,Jan,N,D,3108825.0,10060318.0,2016.0
331,Theft,Jan,N,C,3136582.0,10075176.0,2016.0
332,Theft,Jan,N,B,3112027.0,10078868.0,2016.0
333,Theft,Jan,N,C,3143028.0,10083917.0,2016.0
334,Theft,Jan,N,A,3096181.0,10129341.0,2016.0
335,Theft,Jan,N,B,3112027.0,10078868.0,2016.0
336,Theft,Jan,N,G,3115491.0,10070521.0,2016.0
337,Theft,Jan,N,H,3115322.0,10057082.0,2016.0
338,Theft,Jan,N,E,3129363.0,10101734.0,2016.0
339,Theft,Jan,N,I,3115930.0,10094096.0,2016.0
340,Theft,Jan,N,B,3100123.0,10078696.0,2016.0
341,Theft,Jan,N,D,3094135.0,10066586.0,2016.0
342,Theft,Jan,C,E,3135313.0,10124219.0,2016.0
343,Theft,Jan,N,D,3077928.0,10046760.0,2016.0
344,Theft,Jan,N,B,3117205.0,10086193.0,2016.0
345,Theft,Jan,N,H,3122189.0,10058144.0,2016.0
346,Theft,Jan,N,F,3108421.0,10043651.0,2016.0
347,Theft,Jan,N,F,3118896.0,10045740.0,2016.0
348,Theft,Jan,N,C,3121626.0,10074481.0,2016.0
349,Theft,Jan,N,H,3123896.0,10059508.0,2016.0
350,Theft,Jan,N,G,3114957.0,10070462.0,2016.0
351,Theft,Jan,N,B,3109816.0,10071196.0,2016.0
352,Theft,Jan,N,I,3128989.0,10096078.0,2016.0
353,Theft,Jan,N,F,3099540.0,10031306.0,2016.0
354,Theft,Jan,N,I,3134467.0,10085915.0,2016.0
355,Theft,Jan,N,B,3101684.0,10078532.0,2016.0
356,Theft,Jan,N,F,3116035.0,10051622.0,2016.0
357,Theft,Jan,N,B,3109475.0,10091786.0,2016.0
358,Theft,Jan,N,E,3131872.0,10103547.0,2016.0
359,Theft,Jan,N,D,3084747.0,10056776.0,2016.0
360,Theft,Jan,N,F,3102855.0,10045462.0,2016.0
361,Theft,Jan,N,B,3112695.0,10078564.0,2016.0
362,Theft,Jan,N,A,3118246.0,10119454.0,2016.0
363,Theft,Jan,N,F,3111329.0,10050298.0,2016.0
364,Theft,Jan,N,I,3130949.0,10094310.0,2016.0
365,Theft,Jan,N,I,3125067.0,10086822.0,2016.0
366,Theft,Jan,N,D,3108189.0,10066117.0,2016.0
367,Theft,Jan,N,B,3113838.0,10085214.0,2016.0
368,Theft,Jan,N,D,3102318.0,10055618.0,2016.0
369,Theft,Jan,N,G,3119030.0,10068871.0,2016.0
370,Theft,Jan,N,G,3115871.0,10071806.0,2016.0
371,Theft,Jan,N,D,3083004.0,10050023.0,2016.0
372,Theft,Jan,N,C,3139833.0,10078993.0,2016.0
373,Theft,Jan,N,D,3106844.0,10061925.0,2016.0
375,Theft,Jan,N,A,3102608.0,10133537.0,2016.0
376,Theft,Jan,N,D,3101327.0,10060843.0,2016.0
377,Theft,Jan,N,G,3114511.0,10070940.0,2016.0
378,Theft,Jan,N,G,3110547.0,10070439.0,2016.0
379,Theft,Jan,N,B,3111714.0,10078195.0,2016.0
380,Theft,Jan,N,G,3119252.0,10069180.0,2016.0
381,Theft,Jan,N,C,3118563.0,10074333.0,2016.0
382,Theft,Jan,N,A,3129208.0,10128718.0,2016.0
383,Theft,Jan,N,C,3118563.0,10074333.0,2016.0
384,Robbery,Jan,N,G,3116540.0,10065619.0,2016.0
385,Agg Assault,Jan,C,D,3111998.0,10059421.0,2016.0
386,Theft,Jan,C,D,3073052.0,10050294.0,2016.0
387,Burglary,Jan,N,H,3123896.0,10059508.0,2016.0
388,Burglary,Jan,N,F,3091450.0,10040037.0,2016.0
389,Theft,Jan,N,D,3110032.0,10062636.0,2016.0
390,Auto Theft,Jan,N,D,3103672.0,10058133.0,2016.0
391,Theft,Jan,N,H,3118326.0,10056320.0,2016.0
392,Auto Theft,Jan,N,A,3111445.0,10126368.0,2016.0
393,Theft,Jan,C,A,3125763.0,10127827.0,2016.0
394,Burglary,Jan,N,I,3115140.0,10097464.0,2016.0
395,Auto Theft,Jan,N,H,3122009.0,10060910.0,2016.0
396,Burglary,Jan,N,B,3104713.0,10078941.0,2016.0
397,Auto Theft,Jan,N,C,3129034.0,10069518.0,2016.0
398,Burglary,Jan,N,D,3067986.0,10062609.0,2016.0
399,Theft,Jan,N,E,3130777.0,10108149.0,2016.0
400,Agg Assault,Jan,C,F,3100184.0,10041386.0,2016.0
401,Theft,Jan,C,I,3129997.0,10096983.0,2016.0
402,Agg Assault,Jan,O,F,3085741.0,10038517.0,2016.0
403,Auto Theft,Jan,N,A,3119686.0,10113660.0,2016.0
405,Theft,Jan,C,A,3093729.0,10145900.0,2016.0
406,Theft,Jan,C,D,3110518.0,10052730.0,2016.0
407,Agg Assault,Jan,C,H,3118385.0,10058911.0,2016.0
408,Burglary,Jan,N,A,3127837.0,10128750.0,2016.0
409,Auto Theft,Jan,N,F,3115763.0,10034024.0,2016.0
411,Theft,Jan,N,D,3104865.0,10055683.0,2016.0
412,Theft,Jan,C,G,3114768.0,10070800.0,2016.0
413,Agg Assault,Jan,C,D,3103033.0,10064484.0,2016.0
414,Burglary,Jan,N,E,3121526.0,10108096.0,2016.0
415,Burglary,Jan,N,F,3108107.0,10041682.0,2016.0
416,Theft,Jan,N,F,3106554.0,10045028.0,2016.0
417,Theft,Jan,C,B,3116494.0,10102601.0,2016.0
418,Agg Assault,Jan,C,E,3136300.0,10107541.0,2016.0
419,Robbery,Jan,N,F,3088392.0,10045075.0,2016.0
420,Theft,Jan,C,F,3103876.0,10043542.0,2016.0
421,Agg Assault,Jan,C,F,3113430.0,10044523.0,2016.0
422,Agg Assault,Jan,N,I,3126900.0,10096343.0,2016.0
423,Burglary,Jan,N,H,3122189.0,10058144.0,2016.0
424,Burglary,Jan,N,G,3118655.0,10066223.0,2016.0
425,Auto Theft,Jan,N,A,3116529.0,10116684.0,2016.0
426,Burglary,Jan,N,C,3121234.0,10075445.0,2016.0
427,Burglary,Jan,N,I,3137750.0,10089314.0,2016.0
428,Theft,Jan,C,D,3098607.0,10057647.0,2016.0
429,Theft,Jan,N,B,3114002.0,10109275.0,2016.0
430,Robbery,Jan,C,E,3127831.0,10104963.0,2016.0
431,Robbery,Jan,N,D,3110109.0,10053310.0,2016.0
432,Robbery,Jan,C,I,3129701.0,10092439.0,2016.0
433,Theft,Jan,N,I,3118685.0,10108474.0,2016.0
434,Theft,Jan,N,I,3122091.0,10088352.0,2016.0
435,Theft,Jan,N,A,3081086.0,10125283.0,2016.0
436,Theft,Jan,N,E,3128088.0,10099148.0,2016.0
437,Theft,Jan,N,I,3118067.0,10105149.0,2016.0
438,Theft,Jan,N,I,3125788.0,10092237.0,2016.0
439,Theft,Jan,N,E,3134343.0,10103780.0,2016.0
440,Theft,Jan,N,I,3127950.0,10086786.0,2016.0
441,Theft,Jan,N,G,3116097.0,10070500.0,2016.0
442,Theft,Jan,N,D,3098961.0,10053628.0,2016.0
443,Theft,Jan,N,E,3132791.0,10109108.0,2016.0
444,Theft,Jan,N,B,3112705.0,10107508.0,2016.0
445,Theft,Jan,N,D,3098961.0,10053628.0,2016.0
446,Theft,Jan,N,B,3108757.0,10085779.0,2016.0
447,Theft,Jan,N,F,3085065.0,10038428.0,2016.0
449,Theft,Jan,N,A,3081086.0,10125283.0,2016.0
450,Theft,Jan,N,B,3108638.0,10108768.0,2016.0
451,Theft,Jan,N,E,3122003.0,10108886.0,2016.0
452,Theft,Jan,N,A,3082827.0,10131414.0,2016.0
453,Theft,Jan,N,G,3115952.0,10070759.0,2016.0
454,Theft,Jan,N,E,3125182.0,10102236.0,2016.0
455,Theft,Jan,N,H,3123896.0,10059508.0,2016.0
456,Theft,Jan,N,F,3100021.0,10035061.0,2016.0
457,Theft,Jan,N,A,3125398.0,10119142.0,2016.0
458,Theft,Jan,N,B,3109491.0,10111958.0,2016.0
459,Theft,Jan,N,I,3127840.0,10087029.0,2016.0
460,Theft,Jan,N,F,3103728.0,10032639.0,2016.0
461,Theft,Jan,N,F,3103172.0,10033347.0,2016.0
462,Theft,Jan,N,F,3095410.0,10025006.0,2016.0
