,primary_type,timestamp,clearance_status,district,x_coordinate,y_coordinate,year
38304,Theft: All Other Larceny,11,N,E,3126107.0,10110457.0,2014.0
38307,Theft: All Other Larceny,05,N,I,3133446.0,10093766.0,2014.0
38309,Theft: BOV,07,N,C,3122010.0,10068115.0,2014.0
38317,Theft: All Other Larceny,03,N,F,3104015.0,10045143.0,2014.0
38324,Theft: BOV,11,N,B,3113103.0,10111511.0,2014.0
38333,Theft: All Other Larceny,06,N,A,3112315.0,10120053.0,2014.0
38344,Theft: BOV,10,N,E,3121438.0,10109116.0,2014.0
38347,Theft: All Other Larceny,04,N,I,3132114.0,10091985.0,2014.0
38351,Theft: All Other Larceny,11,N,D,3098136.0,10050991.0,2014.0
38356,Theft: All Other Larceny,05,C,A,3123063.0,10120908.0,2014.0
38363,Theft: BOV,12,N,D,3099657.0,10067019.0,2014.0
38367,Theft: BOV,04,N,F,3100025.0,10044892.0,2014.0
38371,Theft: BOV,06,N,A,3096473.0,10137836.0,2014.0
38374,Theft: Shoplifting,05,N,A,3094086.0,10143865.0,2014.0
38378,Theft: BOV,11,N,C,3134508.0,10072534.0,2014.0
38381,Theft: All Other Larceny,12,N,D,3096865.0,10050837.0,2014.0
38384,Robbery,08,N,F,3106538.0,10038828.0,2014.0
38389,Theft: BOV,08,N,H,3125107.0,10057035.0,2014.0
38395,Theft: BOV,06,N,A,3118246.0,10119454.0,2014.0
38399,Robbery,02,N,F,3112306.0,10041343.0,2014.0
38402,Theft: All Other Larceny,09,N,I,3133515.0,10091208.0,2014.0
38405,Theft: Shoplifting,02,N,I,3125468.0,10088596.0,2014.0
38415,Theft: All Other Larceny,07,N,D,3108051.0,10046007.0,2014.0
38420,Theft: Shoplifting,06,C,E,3127650.0,10106327.0,2014.0
38427,Theft: BOV,08,N,G,3112608.0,10070062.0,2014.0
38430,Theft: Auto Parts,03,N,I,3129997.0,10096983.0,2014.0
38432,Theft: All Other Larceny,09,C,F,3100423.0,10033116.0,2014.0
38436,Auto Theft,02,N,E,3132082.0,10103006.0,2014.0
38439,Theft: BOV,11,N,H,3118093.0,10060162.0,2014.0
38442,Theft: BOV,04,N,D,3069445.0,10042600.0,2014.0
38449,Theft: BOV,01,N,B,3108646.0,10106640.0,2014.0
38452,Theft: All Other Larceny,02,N,E,3127330.0,10111982.0,2014.0
38455,Theft: All Other Larceny,04,N,E,3132922.0,10103296.0,2014.0
38457,Theft: All Other Larceny,01,N,C,3122010.0,10081176.0,2014.0
38461,Theft: Shoplifting,10,N,B,3112028.0,10084715.0,2014.0
38464,Theft: All Other Larceny,11,N,G,3117218.0,10070328.0,2014.0
38469,Auto Theft,11,N,AP,3137869.0,10050404.0,2014.0
38476,Theft: Shoplifting,06,C,D,3072565.0,10045990.0,2014.0
38479,Auto Theft,07,N,C,3139909.0,10078790.0,2014.0
38482,Aggravated Assault,07,N,C,3121734.0,10071469.0,2014.0
38486,Theft: All Other Larceny,12,N,I,3125727.0,10093477.0,2014.0
38489,Theft: All Other Larceny,12,N,F,3089255.0,10032608.0,2014.0
38492,Theft: BOV,08,N,C,3138135.0,10068907.0,2014.0
38495,Theft: BOV,07,N,I,3119220.0,10108622.0,2014.0
38499,Theft: BOV,03,N,F,3092144.0,10029847.0,2014.0
38502,Theft: BOV,08,N,A,3112956.0,10114736.0,2014.0
38505,Aggravated Assault,06,N,E,3127131.0,10104047.0,2014.0
38509,Theft: All Other Larceny,11,N,E,3125004.0,10116078.0,2014.0
38512,Theft: All Other Larceny,02,C,D,3108625.0,10048245.0,2014.0
38516,Theft: All Other Larceny,08,N,F,3081481.0,10039321.0,2014.0
38519,Theft: All Other Larceny,01,C,A,3112956.0,10114736.0,2014.0
38521,Theft: All Other Larceny,07,N,E,3128202.0,10099439.0,2014.0
38524,Theft: All Other Larceny,08,C,D,3110518.0,10052730.0,2014.0
38531,Aggravated Assault,01,N,D,3109541.0,10057545.0,2014.0
38541,Theft: All Other Larceny,06,C,C,3128517.0,10073221.0,2014.0
38556,Auto Theft,12,N,D,3105560.0,10057506.0,2014.0
38558,Theft: BOV,12,N,B,3104984.0,10073871.0,2014.0
38560,Theft: All Other Larceny,03,N,E,3134231.0,10124161.0,2014.0
38564,Theft: BOV,12,N,C,3146898.0,10084604.0,2014.0
38567,Theft: All Other Larceny,04,N,I,3115204.0,10095372.0,2014.0
38573,Theft: BOV,08,N,F,3114992.0,10051047.0,2014.0
38584,Theft: All Other Larceny,02,N,E,3140218.0,10110533.0,2014.0
38587,Theft: All Other Larceny,02,N,A,3095521.0,10147121.0,2014.0
38590,Theft: from Building,03,N,B,3110317.0,10101343.0,2014.0
38592,Theft: BOV,02,C,H,3146691.0,10048649.0,2014.0
38603,Theft: Shoplifting,09,N,E,3139759.0,10119405.0,2014.0
38606,Theft: All Other Larceny,02,N,I,3124807.0,10087374.0,2014.0
38609,Theft: All Other Larceny,05,N,G,3115266.0,10070399.0,2014.0
38612,Theft: Shoplifting,05,C,E,3127650.0,10106327.0,2014.0
38619,Theft: BOV,07,N,D,3103333.0,10063623.0,2014.0
38626,Theft: Purse Snatching,05,N,D,3099723.0,10054978.0,2014.0
38633,Theft: All Other Larceny,11,N,I,3122787.0,10095147.0,2014.0
38636,Theft: All Other Larceny,09,C,G,3115952.0,10070759.0,2014.0
38647,Theft: Shoplifting,03,C,A,3126500.0,10127412.0,2014.0
38650,Theft: All Other Larceny,02,N,G,3118547.0,10069682.0,2014.0
38654,Theft: BOV,01,N,D,3084582.0,10046091.0,2014.0
38660,Theft: All Other Larceny,05,C,F,3113495.0,10051612.0,2014.0
38666,Theft: All Other Larceny,11,N,A,3126742.0,10122494.0,2014.0
38670,Theft: All Other Larceny,05,N,E,3127351.0,10099702.0,2014.0
38673,Theft: BOV,12,N,F,3110827.0,10043458.0,2014.0
38679,Theft: Shoplifting,12,C,D,3104050.0,10063059.0,2014.0
38684,Theft: BOV,09,N,G,3114652.0,10069460.0,2014.0
38690,Theft: BOV,06,N,E,3126672.0,10098863.0,2014.0
38693,Theft: All Other Larceny,08,N,B,3113332.0,10076198.0,2014.0
38698,Theft: All Other Larceny,10,N,B,3113617.0,10077874.0,2014.0
38707,Theft: All Other Larceny,03,N,G,3115830.0,10070051.0,2014.0
38710,Theft: BOV,03,N,C,3133758.0,10074098.0,2014.0
38713,Theft: All Other Larceny,05,N,F,3086261.0,10031088.0,2014.0
38716,Theft: All Other Larceny,04,N,E,3126009.0,10103105.0,2014.0
38719,Theft: Shoplifting,10,N,E,3123194.0,10111271.0,2014.0
38722,Theft: BOV,09,N,G,3116222.0,10065572.0,2014.0
38725,Auto Theft,05,C,B,3121345.0,10082705.0,2014.0
38733,Theft: BOV,06,N,A,3114032.0,10115218.0,2014.0
38736,Theft: All Other Larceny,02,N,A,3098219.0,10140231.0,2014.0
38738,Theft: All Other Larceny,01,N,A,3097424.0,10143804.0,2014.0
38742,Theft: BOV,04,N,G,3118572.0,10069416.0,2014.0
38744,Theft: All Other Larceny,07,N,H,3114033.0,10054854.0,2014.0
38752,Theft: All Other Larceny,02,C,C,3122975.0,10077057.0,2014.0
38756,Theft: Shoplifting,06,N,E,3135406.0,10125988.0,2014.0
38759,Aggravated Assault,07,C,E,3123198.0,10109941.0,2014.0
38767,Theft: BOV,02,N,D,3098604.0,10051129.0,2014.0
38771,Auto Theft,10,N,H,3118147.0,10058688.0,2014.0
38774,Theft: Shoplifting,02,N,D,3098946.0,10057577.0,2014.0
38777,Theft: BOV,03,N,A,3113170.0,10114556.0,2014.0
38783,Aggravated Assault,09,C,E,3123965.0,10101136.0,2014.0
38787,Theft: Shoplifting,02,C,E,3134750.0,10123486.0,2014.0
38794,Theft: All Other Larceny,04,N,E,3141599.0,10111857.0,2014.0
38796,Theft: BOV,04,N,B,3105495.0,10073076.0,2014.0
38799,Auto Theft,07,N,H,3116803.0,10056840.0,2014.0
38802,Theft: All Other Larceny,12,N,E,3135313.0,10124219.0,2014.0
38805,Theft: All Other Larceny,07,N,B,3116183.0,10083485.0,2014.0
38808,Theft: BOV,05,N,I,3123891.0,10088205.0,2014.0
38812,Theft: BOV,04,N,G,3111344.0,10069964.0,2014.0
38816,Theft: All Other Larceny,09,N,H,3122189.0,10058144.0,2014.0
38819,Theft: All Other Larceny,12,C,G,3116191.0,10068284.0,2014.0
38823,Theft: All Other Larceny,04,N,D,3099392.0,10053694.0,2014.0
38826,Aggravated Assault,04,N,H,3128248.0,10057278.0,2014.0
38829,Theft: BOV,07,N,I,3133898.0,10095076.0,2014.0
38833,Theft: BOV,06,N,F,3106554.0,10045028.0,2014.0
38837,Theft: All Other Larceny,02,C,E,3127286.0,10120469.0,2014.0
38840,Theft: BOV,09,N,E,3126991.0,10111433.0,2014.0
38843,Theft: All Other Larceny,08,N,B,3114000.0,10091742.0,2014.0
38848,Theft: BOV,09,N,A,3116806.0,10131649.0,2014.0
38851,Theft: BOV,08,N,E,3134503.0,10124882.0,2014.0
38858,Theft: Shoplifting,06,C,H,3120959.0,10059177.0,2014.0
38863,Theft: BOV,09,N,A,3103038.0,10129828.0,2014.0
38866,Theft: All Other Larceny,11,N,A,3080116.0,10123508.0,2014.0
38871,Theft: BOV,05,N,D,3109117.0,10053465.0,2014.0
38875,Robbery,08,N,I,3120588.0,10095273.0,2014.0
38884,Theft: All Other Larceny,08,N,E,3127097.0,10097584.0,2014.0
38890,Theft: BOV,01,N,F,3107839.0,10041335.0,2014.0
38894,Theft: All Other Larceny,02,N,B,3122674.0,10086468.0,2014.0
38903,Robbery,06,C,B,3119190.0,10079092.0,2014.0
38905,Theft: All Other Larceny,08,N,D,3089372.0,10057773.0,2014.0
38907,Auto Theft,08,N,B,3123490.0,10085135.0,2014.0
38911,Theft: All Other Larceny,08,C,C,3121371.0,10080284.0,2014.0
38914,Theft: Shoplifting,10,N,B,3127953.0,10083340.0,2014.0
38918,Theft: All Other Larceny,10,N,A,3096967.0,10143063.0,2014.0
38921,Theft: BOV,08,N,H,3122189.0,10058144.0,2014.0
38924,Theft: All Other Larceny,04,N,E,3131744.0,10107070.0,2014.0
38928,Theft: All Other Larceny,08,N,H,3119889.0,10055969.0,2014.0
38932,Theft: Shoplifting,12,N,E,3135313.0,10124219.0,2014.0
38935,Theft: BOV,12,N,B,3117499.0,10104627.0,2014.0
38938,Theft: All Other Larceny,10,C,B,3121345.0,10082705.0,2014.0
38941,Theft: BOV,02,N,G,3119362.0,10068719.0,2014.0
38943,Theft: Shoplifting,10,C,I,3125468.0,10088596.0,2014.0
38947,Theft: BOV,03,N,A,3098916.0,10135093.0,2014.0
38949,Theft: All Other Larceny,04,N,I,3125468.0,10088596.0,2014.0
38960,Theft: All Other Larceny,07,N,B,3113518.0,10079074.0,2014.0
38964,Robbery,12,N,E,3129861.0,10101496.0,2014.0
38969,Auto Theft,02,N,E,3124249.0,10110836.0,2014.0
38974,Theft: All Other Larceny,11,N,G,3112993.0,10070442.0,2014.0
38979,Theft: BOV,11,N,H,3120814.0,10056202.0,2014.0
38985,Theft: Pocket Picking,03,N,C,3117870.0,10072348.0,2014.0
38988,Theft: All Other Larceny,03,N,I,3119780.0,10093345.0,2014.0
38991,Theft: All Other Larceny,07,N,I,3128112.0,10091482.0,2014.0
38994,Auto Theft,09,N,E,3141537.0,10119603.0,2014.0
38998,Robbery,09,N,H,3143384.0,10050292.0,2014.0
39003,Theft: Coin Op Machine,02,N,A,3092524.0,10143916.0,2014.0
39009,Theft: BOV,05,N,F,3107839.0,10041335.0,2014.0
39022,Theft: All Other Larceny,08,N,D,3102952.0,10057437.0,2014.0
39032,Theft: All Other Larceny,10,C,B,3114264.0,10091901.0,2014.0
39037,Theft: All Other Larceny,11,C,D,3098466.0,10059299.0,2014.0
39043,Theft: Shoplifting,10,N,E,3124942.0,10107598.0,2014.0
39048,Theft: All Other Larceny,01,N,I,3120718.0,10095699.0,2014.0
39051,Theft: Shoplifting,10,C,B,3114898.0,10085058.0,2014.0
39056,Theft: All Other Larceny,03,N,I,3119647.0,10090094.0,2014.0
39062,Theft: BOV,04,N,B,3097047.0,10101055.0,2014.0
39068,Theft: BOV,01,N,G,3119362.0,10068719.0,2014.0
39075,Auto Theft,11,N,H,3132853.0,10042740.0,2014.0
39078,Theft: All Other Larceny,12,N,C,3132355.0,10068132.0,2014.0
39081,Theft: All Other Larceny,10,N,D,3106394.0,10070460.0,2014.0
39086,Theft: BOV,03,N,D,3084129.0,10053081.0,2014.0
39094,Theft: All Other Larceny,11,N,G,3112908.0,10070051.0,2014.0
39100,Theft: Pocket Picking,02,N,B,3115239.0,10104067.0,2014.0
39105,Auto Theft,03,N,A,3126347.0,10120352.0,2014.0
39109,Theft: BOV,09,N,A,3117565.0,10119132.0,2014.0
39112,Aggravated Assault,05,C,H,3118782.0,10061401.0,2014.0
39115,Theft: BOV,05,N,E,3136476.0,10125385.0,2014.0
39117,Theft: Pocket Picking,01,N,C,3122102.0,10076949.0,2014.0
39122,Theft: Pocket Picking,10,N,D,3106394.0,10070460.0,2014.0
39129,Theft: All Other Larceny,08,N,C,3119837.0,10071548.0,2014.0
39133,Theft: BOV,04,N,D,3105033.0,10071696.0,2014.0
39135,Theft: BOV,03,N,A,3078935.0,10117761.0,2014.0
39137,Theft: BOV,04,N,E,3130744.0,10111693.0,2014.0
39144,Theft: Shoplifting,04,N,D,3094135.0,10066586.0,2014.0
39147,Auto Theft,03,N,F,3113778.0,10042820.0,2014.0
39157,Theft: All Other Larceny,01,N,A,3080818.0,10128529.0,2014.0
39162,Theft: All Other Larceny,02,N,D,3110845.0,10059841.0,2014.0
39164,Theft: All Other Larceny,04,N,I,3127279.0,10090848.0,2014.0
39170,Theft: All Other Larceny,06,C,B,3109541.0,10104166.0,2014.0
39174,Aggravated Assault,07,N,F,3111196.0,10037879.0,2014.0
39178,Theft: Shoplifting,02,C,B,3108536.0,10108193.0,2014.0
39183,Theft: BOV,04,N,G,3120133.0,10068549.0,2014.0
39192,Theft: BOV,03,N,F,3115859.0,10048233.0,2014.0
39195,Theft: All Other Larceny,03,N,H,3114800.0,10058474.0,2014.0
39201,Theft: BOV,08,N,E,3127351.0,10099702.0,2014.0
39212,Robbery,07,N,G,3115294.0,10070852.0,2014.0
39216,Aggravated Assault,05,C,G,3113479.0,10072696.0,2014.0
39219,Theft: All Other Larceny,10,N,F,3107305.0,10042019.0,2014.0
39223,Theft: All Other Larceny,11,C,C,3137135.0,10085248.0,2014.0
39227,Theft: All Other Larceny,10,C,A,3100785.0,10133410.0,2014.0
39234,Auto Theft,10,N,F,3116403.0,10028679.0,2014.0
39240,Theft: All Other Larceny,01,N,H,3114984.0,10059609.0,2014.0
39243,Theft: BOV,02,N,F,3100783.0,10029719.0,2014.0
39247,Theft: All Other Larceny,09,C,E,3135985.0,10117220.0,2014.0
39250,Theft: BOV,01,N,E,3134431.0,10120299.0,2014.0
39253,Theft: Shoplifting,01,N,I,3129997.0,10096983.0,2014.0
39259,Theft: All Other Larceny,05,N,B,3121345.0,10082705.0,2014.0
39262,Theft: All Other Larceny,11,N,B,3114444.0,10109935.0,2014.0
39269,Auto Theft,04,N,I,3129625.0,10088849.0,2014.0
39272,Robbery,09,N,E,3128202.0,10099439.0,2014.0
39277,Theft: BOV,02,N,A,3112486.0,10124697.0,2014.0
39279,Theft: All Other Larceny,07,N,E,3135313.0,10124219.0,2014.0
39283,Theft: BOV,01,N,F,3105694.0,10046464.0,2014.0
39290,Theft: BOV,03,N,G,3120132.0,10068855.0,2014.0
39297,Theft: BOV,12,N,E,3136429.0,10098528.0,2014.0
39301,Auto Theft,10,C,I,3119280.0,10095771.0,2014.0
39304,Theft: Shoplifting,01,C,H,3120959.0,10059177.0,2014.0
39307,Theft: BOV,04,N,I,3127150.0,10095240.0,2014.0
39310,Theft: BOV,07,N,D,3094587.0,10068951.0,2014.0
39312,Theft: BOV,04,N,A,3098099.0,10135650.0,2014.0
39315,Theft: Coin Op Machine,08,N,H,3116626.0,10057547.0,2014.0
39318,Theft: Shoplifting,02,C,C,3124306.0,10067892.0,2014.0
39321,Theft: All Other Larceny,09,N,B,3112454.0,10077579.0,2014.0
39325,Theft: All Other Larceny,10,N,B,3113941.0,10078075.0,2014.0
39338,Aggravated Assault,04,C,D,3083761.0,10062440.0,2014.0
39341,Auto Theft,11,N,H,3118423.0,10058327.0,2014.0
39351,Theft: Shoplifting,06,N,I,3125688.0,10094563.0,2014.0
39362,Robbery,11,C,H,3123698.0,10058703.0,2014.0
39378,Theft: All Other Larceny,12,N,B,3111714.0,10078195.0,2014.0
39383,Theft: All Other Larceny,06,N,G,3115449.0,10070596.0,2014.0
39387,Theft: BOV,06,N,F,3101335.0,10043475.0,2014.0
39390,Theft: Shoplifting,03,C,A,3092524.0,10143916.0,2014.0
39393,Theft: All Other Larceny,12,N,E,3135499.0,10121166.0,2014.0
39401,Theft: All Other Larceny,01,N,D,3106243.0,10061987.0,2014.0
39409,Theft: All Other Larceny,07,N,H,3117533.0,10057630.0,2014.0
39412,Theft: BOV,12,N,H,3118630.0,10058878.0,2014.0
39415,Theft: Pocket Picking,02,N,I,3125856.0,10087286.0,2014.0
39417,Theft: BOV,05,N,E,3130705.0,10104509.0,2014.0
39423,Aggravated Assault,10,N,A,3112457.0,10122653.0,2014.0
39426,Theft: BOV,12,N,D,3084075.0,10051273.0,2014.0
39433,Theft: All Other Larceny,05,N,B,3120988.0,10081610.0,2014.0
39443,Theft: BOV,02,N,C,3121931.0,10070673.0,2014.0
39450,Theft: All Other Larceny,06,N,F,3106737.0,10041724.0,2014.0
39453,Auto Theft,02,N,D,3108901.0,10059777.0,2014.0
39471,Theft: All Other Larceny,05,N,D,3112076.0,10066729.0,2014.0
39473,Theft: All Other Larceny,02,N,E,3134503.0,10124882.0,2014.0
39476,Theft: All Other Larceny,02,N,D,3107640.0,10062395.0,2014.0
39478,Theft: BOV,07,N,E,3128595.0,10099650.0,2014.0
39481,Robbery,10,N,C,3140890.0,10092018.0,2014.0
39484,Theft: Shoplifting,10,C,E,3134231.0,10124161.0,2014.0
39487,Theft: All Other Larceny,06,N,I,3127880.0,10094400.0,2014.0
39491,Theft: BOV,07,N,A,3112457.0,10122653.0,2014.0
39497,Theft: BOV,11,N,B,3116459.0,10083003.0,2014.0
39501,Theft: All Other Larceny,09,N,A,3084668.0,10116308.0,2014.0
39503,Theft: All Other Larceny,01,N,E,3135453.0,10127758.0,2014.0
39505,Theft: BOV,09,N,I,3125399.0,10091791.0,2014.0
39508,Theft: All Other Larceny,12,N,B,3116635.0,10083606.0,2014.0
39511,Theft: All Other Larceny,03,N,I,3121829.0,10103489.0,2014.0
39515,Theft: BOV,02,N,H,3115313.0,10057875.0,2014.0
39521,Theft: Shoplifting,06,N,F,3106737.0,10041724.0,2014.0
39523,Theft: BOV,01,N,I,3126934.0,10096410.0,2014.0
39527,Theft: Shoplifting,02,C,I,3129997.0,10096983.0,2014.0
39532,Theft: All Other Larceny,05,N,G,3114517.0,10069663.0,2014.0
39539,Theft: All Other Larceny,08,N,E,3133940.0,10101616.0,2014.0
39545,Theft: BOV,07,N,B,3112628.0,10077570.0,2014.0
39548,Theft: All Other Larceny,11,N,E,3121692.0,10105148.0,2014.0
39552,Theft: from Building,07,N,A,3102243.0,10145929.0,2014.0
39555,Auto Theft,08,N,H,3114984.0,10059609.0,2014.0
39558,Theft: Shoplifting,08,C,D,3110719.0,10052849.0,2014.0
39560,Theft: Shoplifting,12,N,F,3100641.0,10031851.0,2014.0
39563,Theft: Shoplifting,05,C,A,3126500.0,10127412.0,2014.0
39573,Theft: All Other Larceny,09,N,H,3119388.0,10062086.0,2014.0
39583,Theft: BOV,12,N,H,3123227.0,10058967.0,2014.0
39588,Theft: Auto Parts,07,N,I,3133444.0,10091408.0,2014.0
39591,Auto Theft,02,N,G,3119252.0,10069180.0,2014.0
39602,Theft: Shoplifting,11,N,I,3121678.0,10096228.0,2014.0
39605,Theft: BOV,06,N,B,3124571.0,10085297.0,2014.0
39612,Theft: All Other Larceny,11,N,AP,3137505.0,10051853.0,2014.0
39617,Theft: All Other Larceny,02,N,D,3107799.0,10058652.0,2014.0
39620,Theft: All Other Larceny,09,N,C,3131284.0,10070399.0,2014.0
39624,Auto Theft,01,N,H,3123698.0,10058703.0,2014.0
39628,Aggravated Assault,10,N,B,3109530.0,10100789.0,2014.0
39632,Theft: All Other Larceny,08,N,G,3111937.0,10071361.0,2014.0
39637,Auto Theft,11,N,B,3106691.0,10079207.0,2014.0
39641,Theft: BOV,05,N,A,3112105.0,10124738.0,2014.0
39647,Theft: All Other Larceny,04,C,F,3099459.0,10032098.0,2014.0
39651,Theft: BOV,06,N,I,3115788.0,10092257.0,2014.0
39662,Theft: All Other Larceny,11,N,D,3104081.0,10062636.0,2014.0
39669,Theft: Shoplifting,02,N,H,3120615.0,10058135.0,2014.0
39671,Theft: BOV,08,N,E,3135313.0,10124219.0,2014.0
39679,Theft: BOV,03,N,G,3116725.0,10072357.0,2014.0
39681,Theft: All Other Larceny,03,N,G,3116099.0,10070216.0,2014.0
39684,Theft: All Other Larceny,11,N,E,3130378.0,10110694.0,2014.0
39687,Theft: Shoplifting,05,C,D,3112780.0,10054090.0,2014.0
39690,Auto Theft,11,N,E,3127286.0,10120469.0,2014.0
39693,Theft: All Other Larceny,03,N,I,3126065.0,10091805.0,2014.0
39696,Theft: BOV,03,N,C,3153794.0,10102385.0,2014.0
39703,Theft: All Other Larceny,07,N,E,3132005.0,10103147.0,2014.0
39708,Theft: Shoplifting,02,C,F,3099459.0,10032098.0,2014.0
39712,Theft: BOV,11,N,B,3111012.0,10073753.0,2014.0
39715,Auto Theft,01,N,C,3126973.0,10073703.0,2014.0
39718,Theft: Shoplifting,08,N,A,3113317.0,10134570.0,2014.0
39725,Theft: BOV,11,N,A,3118850.0,10109294.0,2014.0
39734,Theft: BOV,07,N,F,3103149.0,10043517.0,2014.0
39740,Theft: All Other Larceny,01,N,E,3134913.0,10123877.0,2014.0
39744,Theft: All Other Larceny,10,N,C,3149728.0,10081152.0,2014.0
39748,Theft: Shoplifting,08,C,D,3094135.0,10066586.0,2014.0
39752,Theft: Shoplifting,12,C,D,3094135.0,10066586.0,2014.0
39759,Theft: Shoplifting,12,C,D,3110518.0,10052730.0,2014.0
39761,Theft: BOV,04,N,A,3099342.0,10134418.0,2014.0
39764,Theft: All Other Larceny,06,N,F,3093288.0,10044273.0,2014.0
39778,Theft: BOV,03,N,C,3122225.0,10068378.0,2014.0
39780,Aggravated Assault,06,C,F,3100423.0,10033116.0,2014.0
39782,Theft: BOV,01,N,G,3119362.0,10068719.0,2014.0
39786,Theft: All Other Larceny,04,N,B,3117100.0,10073351.0,2014.0
39789,Theft: All Other Larceny,03,N,G,3115130.0,10070956.0,2014.0
39791,Theft: All Other Larceny,09,N,G,3115762.0,10070320.0,2014.0
39795,Theft: All Other Larceny,06,N,C,3121490.0,10073002.0,2014.0
39798,Theft: All Other Larceny,03,N,H,3121692.0,10055203.0,2014.0
39803,Theft: BOV,05,N,A,3112502.0,10122704.0,2014.0
39806,Theft: Shoplifting,01,N,E,3143250.0,10114787.0,2014.0
39809,Robbery,05,N,F,3107936.0,10039430.0,2014.0
39811,Theft: BOV,05,N,G,3115043.0,10071645.0,2014.0
39814,Aggravated Assault,03,C,D,3105294.0,10064500.0,2014.0
39817,Theft: All Other Larceny,06,N,D,3111925.0,10067112.0,2014.0
39825,Theft: BOV,06,N,I,3132251.0,10094075.0,2014.0
39830,Theft: Shoplifting,09,C,D,3094135.0,10066586.0,2014.0
39834,Theft: Shoplifting,09,N,E,3127650.0,10106327.0,2014.0
39837,Theft: BOV,02,N,D,3112133.0,10063826.0,2014.0
39842,Theft: All Other Larceny,06,N,F,3088007.0,10027729.0,2014.0
39845,Theft: BOV,05,N,I,3122746.0,10098591.0,2014.0
39848,Theft: All Other Larceny,05,N,A,3102608.0,10133537.0,2014.0
39852,Theft: BOV,12,N,D,3110564.0,10064716.0,2014.0
39855,Theft: BOV,12,N,D,3108051.0,10046007.0,2014.0
39867,Theft: from Building,08,N,B,3116494.0,10102601.0,2014.0
39870,Theft: Shoplifting,07,C,I,3129997.0,10096983.0,2014.0
39879,Theft: BOV,09,N,D,3095749.0,10057102.0,2014.0
39883,Theft: All Other Larceny,05,N,D,3110719.0,10052849.0,2014.0
39887,Theft: All Other Larceny,04,N,E,3130943.0,10101024.0,2014.0
39890,Robbery,10,C,I,3129789.0,10094812.0,2014.0
39898,Theft: All Other Larceny,01,N,H,3118994.0,10058379.0,2014.0
39901,Theft: BOV,11,N,F,3102431.0,10026190.0,2014.0
39906,Theft: BOV,09,N,E,3127286.0,10120469.0,2014.0
39909,Theft: BOV,03,N,A,3102603.0,10134643.0,2014.0
39913,Theft: BOV,01,N,B,3111352.0,10104364.0,2014.0
39926,Theft: BOV,01,N,G,3120133.0,10068549.0,2014.0
39930,Theft: BOV,04,N,E,3140756.0,10110359.0,2014.0
39934,Theft: BOV,08,N,I,3126286.0,10095654.0,2014.0
39937,Aggravated Assault,04,N,I,3130926.0,10087173.0,2014.0
39940,Auto Theft,05,C,F,3096737.0,10036627.0,2014.0
39949,Theft: BOV,03,N,F,3115591.0,10032989.0,2014.0
39954,Theft: All Other Larceny,05,C,I,3129997.0,10096983.0,2014.0
39963,Theft: All Other Larceny,06,N,A,3112215.0,10133423.0,2014.0
39968,Theft: BOV,08,N,G,3118164.0,10068442.0,2014.0
39972,Theft: All Other Larceny,01,N,G,3115542.0,10070511.0,2014.0
39983,Theft: BOV,10,C,E,3124981.0,10102414.0,2014.0
39987,Theft: All Other Larceny,07,N,F,3088927.0,10036470.0,2014.0
39990,Theft: BOV,12,N,C,3122818.0,10066710.0,2014.0
39993,Theft: BOV,06,N,F,3112144.0,10045122.0,2014.0
39996,Auto Theft,03,C,E,3132082.0,10103006.0,2014.0
40007,Aggravated Assault,04,N,C,3124328.0,10068358.0,2014.0
40009,Theft: Shoplifting,02,C,A,3096967.0,10143063.0,2014.0
40011,Theft: All Other Larceny,02,N,H,3114614.0,10057117.0,2014.0
40014,Theft: All Other Larceny,06,N,C,3132027.0,10081439.0,2014.0
40019,Theft: BOV,11,N,F,3102966.0,10041762.0,2014.0
40030,Theft: All Other Larceny,04,N,C,3131696.0,10072817.0,2014.0
40033,Theft: BOV,10,N,A,3090619.0,10139408.0,2014.0
40038,Theft: BOV,07,N,B,3101012.0,10080328.0,2014.0
40041,Theft: BOV,09,N,D,3096107.0,10054348.0,2014.0
40047,Theft: All Other Larceny,12,N,B,3108299.0,10074832.0,2014.0
40054,Theft: All Other Larceny,07,N,E,3135313.0,10124219.0,2014.0
40058,Auto Theft,10,N,H,3129715.0,10043883.0,2014.0
40062,Theft: BOV,10,N,H,3123925.0,10059981.0,2014.0
40069,Theft: BOV,03,N,G,3120519.0,10068303.0,2014.0
40075,Aggravated Assault,10,C,F,3116138.0,10027055.0,2014.0
40079,Theft: BOV,03,N,D,3106347.0,10050258.0,2014.0
40082,Theft: All Other Larceny,04,N,F,3102070.0,10038208.0,2014.0
40086,Theft: Shoplifting,01,N,A,3080616.0,10124342.0,2014.0
40091,Theft: Shoplifting,03,N,F,3099459.0,10032098.0,2014.0
40094,Theft: Shoplifting,08,N,F,3099459.0,10032098.0,2014.0
40098,Auto Theft,08,N,H,3118402.0,10057171.0,2014.0
40109,Auto Theft,01,N,A,3107016.0,10131862.0,2014.0
40113,Theft: BOV,09,N,G,3117407.0,10068312.0,2014.0
40120,Theft: All Other Larceny,05,N,E,3134508.0,10107098.0,2014.0
40125,Theft: BOV,03,N,B,3111476.0,10103538.0,2014.0
40128,Theft: Shoplifting,09,C,A,3112929.0,10133797.0,2014.0
40131,Theft: Coin Op Machine,08,N,I,3129997.0,10096983.0,2014.0
