,primary_type,timestamp,clearance_status,district,x_coordinate,y_coordinate,year
0,Robbery,Jan,N,E,3130483.0,10102366.0,2015.0
1,Robbery,Jan,N,I,3124730.0,10090296.0,2015.0
2,Burglary,Jan,N,E,3135985.0,10117220.0,2015.0
3,Burglary,Jan,N,I,3129896.0,10096032.0,2015.0
4,Burglary,Jan,N,F,3110455.0,10039340.0,2015.0
5,Burglary,Jan,N,H,3122853.0,10060648.0,2015.0
6,Burglary,Jan,N,H,3117897.0,10063203.0,2015.0
7,Burglary,Jan,N,A,3125825.0,10127011.0,2015.0
8,Burglary,Jan,N,C,3131757.0,10075823.0,2015.0
9,Burglary,Jan,N,F,3117292.0,10045926.0,2015.0
10,Burglary,Jan,N,F,3110888.0,10048857.0,2015.0
11,Burglary,Jan,N,A,3112453.0,10119462.0,2015.0
12,Burglary,Jan,N,B,3114113.0,10101816.0,2015.0
13,Auto Theft,Jan,N,H,3120206.0,10054679.0,2015.0
14,Auto Theft,Jan,N,I,3126286.0,10095654.0,2015.0
15,Auto Theft,Jan,N,A,3118850.0,10119965.0,2015.0
16,Auto Theft,Jan,C,E,3125710.0,10102520.0,2015.0
17,Auto Theft,Jan,N,G,3118008.0,10071058.0,2015.0
18,Auto Theft,Jan,O,D,3113220.0,10054718.0,2015.0
19,Agg Assault,Jan,C,F,3111836.0,10050304.0,2015.0
20,Agg Assault,Jan,C,E,3142258.0,10119002.0,2015.0
21,Agg Assault,Jan,C,C,3129984.0,10072501.0,2015.0
22,Agg Assault,Jan,C,A,3126991.0,10123685.0,2015.0
23,Agg Assault,Jan,O,C,3123088.0,10069039.0,2015.0
24,Theft,Jan,C,G,3117101.0,10069986.0,2015.0
25,Theft,Jan,N,G,3113850.0,10070359.0,2015.0
26,Theft,Jan,N,AP,3138768.0,10047351.0,2015.0
27,Theft,Jan,N,H,3127258.0,10055405.0,2015.0
28,Theft,Jan,C,B,3127953.0,10083340.0,2015.0
29,Theft,Jan,C,D,3098835.0,10057306.0,2015.0
30,Theft,Jan,N,F,3088927.0,10036470.0,2015.0
31,Theft,Jan,C,F,3100641.0,10031851.0,2015.0
32,Theft,Jan,C,F,3106737.0,10041724.0,2015.0
33,Theft,Jan,N,H,3127258.0,10055405.0,2015.0
35,Theft,Jan,C,E,3134231.0,10124161.0,2015.0
36,Theft,Jan,C,A,3112956.0,10114736.0,2015.0
37,Theft,Jan,N,F,3102200.0,10045342.0,2015.0
38,Theft,Jan,N,B,3127953.0,10083340.0,2015.0
39,Theft,Jan,N,H,3143372.0,10050650.0,2015.0
40,Theft,Jan,N,A,3111615.0,10117716.0,2015.0
41,Theft,Jan,N,G,3115063.0,10071530.0,2015.0
42,Theft,Jan,N,E,3131586.0,10110544.0,2015.0
43,Theft,Jan,N,F,3083887.0,10040667.0,2015.0
44,Theft,Jan,N,H,3116335.0,10055642.0,2015.0
45,Theft,Jan,N,A,3116529.0,10116684.0,2015.0
46,Theft,Jan,N,H,3115827.0,10055692.0,2015.0
47,Theft,Jan,N,E,3134899.0,10101953.0,2015.0
48,Theft,Jan,N,D,3111727.0,10055166.0,2015.0
49,Theft,Jan,N,E,3124636.0,10109018.0,2015.0
51,Theft,Jan,N,F,3094201.0,10046427.0,2015.0
52,Theft,Jan,N,E,3138142.0,10118097.0,2015.0
53,Theft,Jan,N,E,3135874.0,10127480.0,2015.0
54,Theft,Jan,N,F,3113101.0,10034857.0,2015.0
55,Theft,Jan,N,A,3099635.0,10134950.0,2015.0
56,Theft,Jan,N,C,3154558.0,10107215.0,2015.0
57,Theft,Jan,O,E,3126613.0,10108839.0,2015.0
58,Theft,Jan,N,E,3124103.0,10105527.0,2015.0
59,Theft,Jan,N,B,3116494.0,10102601.0,2015.0
60,Theft,Jan,N,G,3114652.0,10069460.0,2015.0
61,Theft,Jan,N,B,3113940.0,10074532.0,2015.0
62,Theft,Jan,N,F,3086570.0,10045005.0,2015.0
63,Theft,Jan,N,C,3139623.0,10084179.0,2015.0
64,Theft,Jan,N,C,3134638.0,10073060.0,2015.0
65,Theft,Jan,N,H,3115825.0,10051962.0,2015.0
66,Theft,Jan,N,I,3126486.0,10090455.0,2015.0
67,Theft,Jan,N,B,3115712.0,10090444.0,2015.0
68,Theft,Jan,N,H,3119270.0,10060529.0,2015.0
69,Theft,Jan,O,E,3126613.0,10108839.0,2015.0
70,Theft,Jan,N,F,3107922.0,10043296.0,2015.0
71,Theft,Jan,N,I,3120637.0,10095370.0,2015.0
72,Theft,Jan,N,F,3110743.0,10039418.0,2015.0
73,Theft,Jan,N,G,3116365.0,10070461.0,2015.0
74,Theft,Jan,N,D,3089070.0,10072207.0,2015.0
75,Theft,Jan,N,C,3154139.0,10108581.0,2015.0
76,Theft,Jan,N,F,3123228.0,10050630.0,2015.0
77,Theft,Jan,N,I,3124960.0,10087492.0,2015.0
78,Theft,Jan,C,D,3112076.0,10066729.0,2015.0
79,Theft,Jan,N,I,3127086.0,10086367.0,2015.0
80,Theft,Jan,N,I,3130926.0,10087173.0,2015.0
81,Theft,Jan,N,C,3123826.0,10082442.0,2015.0
82,Theft,Jan,N,G,3115665.0,10070473.0,2015.0
84,Robbery,Jan,C,E,3125710.0,10102520.0,2015.0
85,Robbery,Jan,N,H,3143372.0,10050650.0,2015.0
86,Robbery,Jan,C,I,3124694.0,10095629.0,2015.0
87,Burglary,Jan,C,I,3131598.0,10087036.0,2015.0
88,Burglary,Jan,N,I,3131059.0,10085571.0,2015.0
89,Burglary,Jan,N,B,3103443.0,10100549.0,2015.0
90,Burglary,Jan,N,F,3110451.0,10036319.0,2015.0
91,Burglary,Jan,N,F,3099861.0,10042678.0,2015.0
92,Burglary,Jan,N,C,3123055.0,10068824.0,2015.0
93,Burglary,Jan,N,H,3122189.0,10058144.0,2015.0
94,Burglary,Jan,N,B,3107862.0,10082486.0,2015.0
96,Burglary,Jan,N,A,3109537.0,10122725.0,2015.0
97,Burglary,Jan,N,F,3116165.0,10048034.0,2015.0
98,Burglary,Jan,N,C,3143028.0,10083917.0,2015.0
99,Burglary,Jan,N,B,3109005.0,10108320.0,2015.0
100,Burglary,Jan,N,F,3100192.0,10029092.0,2015.0
101,Burglary,Jan,N,F,3099861.0,10042678.0,2015.0
102,Burglary,Jan,N,F,3102252.0,10041655.0,2015.0
103,Burglary,Jan,N,F,3106653.0,10045950.0,2015.0
104,Burglary,Jan,N,B,3120239.0,10087805.0,2015.0
105,Burglary,Jan,N,H,3118741.0,10060610.0,2015.0
106,Burglary,Jan,N,I,3132616.0,10088102.0,2015.0
107,Burglary,Jan,N,E,3133166.0,10111576.0,2015.0
108,Burglary,Jan,C,I,3131798.0,10086384.0,2015.0
109,Burglary,Jan,C,F,3110785.0,10047817.0,2015.0
110,Burglary,Jan,N,A,3103901.0,10131486.0,2015.0
111,Burglary,Jan,N,F,3100524.0,10048020.0,2015.0
112,Auto Theft,Jan,N,E,3126442.0,10107056.0,2015.0
113,Auto Theft,Jan,C,C,3134561.0,10068822.0,2015.0
114,Auto Theft,Jan,N,C,3149821.0,10076045.0,2015.0
115,Auto Theft,Jan,N,E,3123606.0,10110711.0,2015.0
116,Auto Theft,Jan,N,I,3135609.0,10088927.0,2015.0
117,Auto Theft,Jan,C,E,3128004.0,10111713.0,2015.0
118,Agg Assault,Jan,C,F,3118358.0,10045118.0,2015.0
119,Agg Assault,Jan,O,B,3116331.0,10085202.0,2015.0
120,Agg Assault,Jan,N,D,3101872.0,10049171.0,2015.0
121,Agg Assault,Jan,C,E,3127447.0,10098323.0,2015.0
122,Agg Assault,Jan,C,E,3123464.0,10110594.0,2015.0
123,Agg Assault,Jan,C,C,3130892.0,10072468.0,2015.0
124,Theft,Jan,C,G,3115522.0,10070515.0,2015.0
125,Theft,Jan,C,D,3110518.0,10052730.0,2015.0
126,Theft,Jan,N,D,3087715.0,10057747.0,2015.0
127,Theft,Jan,C,D,3087290.0,10051111.0,2015.0
128,Theft,Jan,C,G,3110741.0,10071581.0,2015.0
129,Theft,Jan,N,D,3094135.0,10066586.0,2015.0
130,Theft,Jan,N,A,3086561.0,10137995.0,2015.0
131,Theft,Jan,C,G,3115861.0,10070413.0,2015.0
132,Theft,Jan,N,C,3145599.0,10093607.0,2015.0
133,Theft,Jan,N,H,3130365.0,10052330.0,2015.0
134,Theft,Jan,N,H,3122189.0,10058144.0,2015.0
135,Theft,Jan,N,H,3118147.0,10058688.0,2015.0
136,Theft,Jan,N,H,3116316.0,10063473.0,2015.0
137,Theft,Jan,N,E,3123860.0,10110132.0,2015.0
138,Theft,Jan,N,A,3113109.0,10119255.0,2015.0
139,Theft,Jan,N,H,3122189.0,10058144.0,2015.0
140,Theft,Jan,N,F,3103988.0,10044503.0,2015.0
141,Theft,Jan,N,F,3094183.0,10026315.0,2015.0
142,Theft,Jan,N,A,3104009.0,10138452.0,2015.0
143,Theft,Jan,N,H,3114951.0,10054578.0,2015.0
144,Theft,Jan,N,H,3115673.0,10055979.0,2015.0
146,Theft,Jan,N,B,3105044.0,10078214.0,2015.0
147,Theft,Jan,N,C,3127081.0,10077411.0,2015.0
148,Theft,Jan,N,A,3099063.0,10134622.0,2015.0
149,Theft,Jan,N,D,3097568.0,10055890.0,2015.0
150,Theft,Jan,N,H,3127180.0,10056845.0,2015.0
152,Theft,Jan,N,A,3111520.0,10116674.0,2015.0
153,Theft,Jan,N,H,3119643.0,10058245.0,2015.0
154,Theft,Jan,N,A,3124535.0,10125310.0,2015.0
155,Theft,Jan,N,I,3124701.0,10092754.0,2015.0
156,Theft,Jan,N,C,3127770.0,10065674.0,2015.0
157,Theft,Jan,N,C,3145599.0,10093607.0,2015.0
158,Theft,Jan,N,D,3108097.0,10057696.0,2015.0
159,Theft,Jan,N,E,3127970.0,10104588.0,2015.0
160,Theft,Jan,N,I,3129938.0,10094930.0,2015.0
161,Theft,Jan,N,I,3130732.0,10090140.0,2015.0
162,Theft,Jan,N,F,3104621.0,10047573.0,2015.0
163,Theft,Jan,N,AP,3138768.0,10047351.0,2015.0
164,Theft,Jan,C,B,3113510.0,10080885.0,2015.0
165,Theft,Jan,N,B,3114172.0,10077478.0,2015.0
166,Theft,Jan,N,C,3133255.0,10080711.0,2015.0
167,Theft,Jan,N,F,3089826.0,10036222.0,2015.0
168,Theft,Jan,N,B,3113306.0,10081603.0,2015.0
169,Theft,Jan,N,A,3081086.0,10125283.0,2015.0
170,Theft,Jan,N,AP,3138768.0,10047351.0,2015.0
172,Theft,Jan,N,F,3095023.0,10035975.0,2015.0
173,Theft,Jan,N,A,3124220.0,10129522.0,2015.0
174,Theft,Jan,N,H,3120959.0,10059177.0,2015.0
175,Theft,Jan,O,I,3124980.0,10093012.0,2015.0
176,Theft,Jan,N,A,3120367.0,10116439.0,2015.0
177,Theft,Jan,N,H,3154619.0,10036135.0,2015.0
178,Theft,Jan,N,H,3117932.0,10058208.0,2015.0
179,Theft,Jan,N,H,3118490.0,10059905.0,2015.0
180,Theft,Jan,N,H,3118036.0,10057924.0,2015.0
181,Theft,Jan,N,C,3144465.0,10078956.0,2015.0
182,Theft,Jan,N,E,3141537.0,10117453.0,2015.0
183,Theft,Jan,N,C,3131100.0,10069733.0,2015.0
184,Theft,Jan,N,E,3125880.0,10100994.0,2015.0
185,Theft,Jan,N,A,3110081.0,10122923.0,2015.0
186,Theft,Jan,N,H,3123925.0,10059981.0,2015.0
187,Theft,Jan,N,C,3124722.0,10072659.0,2015.0
188,Theft,Jan,N,C,3137140.0,10085508.0,2015.0
189,Theft,Jan,N,F,3116246.0,10028694.0,2015.0
190,Theft,Jan,N,A,3110163.0,10120074.0,2015.0
191,Theft,Jan,N,F,3097241.0,10022889.0,2015.0
192,Theft,Jan,N,E,3135284.0,10110826.0,2015.0
193,Theft,Jan,N,F,3116087.0,10041607.0,2015.0
194,Theft,Jan,N,B,3114000.0,10091742.0,2015.0
195,Theft,Jan,O,H,3119293.0,10056363.0,2015.0
196,Theft,Jan,O,H,3126220.0,10056688.0,2015.0
198,Burglary,Jan,N,H,3127397.0,10051676.0,2015.0
199,Burglary,Jan,N,E,3121526.0,10108096.0,2015.0
200,Burglary,Jan,N,H,3129064.0,10053103.0,2015.0
201,Burglary,Jan,N,F,3100232.0,10045069.0,2015.0
202,Burglary,Jan,N,A,3123459.0,10126575.0,2015.0
203,Burglary,Jan,N,E,3123198.0,10109941.0,2015.0
204,Burglary,Jan,N,A,3095632.0,10145975.0,2015.0
205,Burglary,Jan,N,D,3109537.0,10059138.0,2015.0
206,Burglary,Jan,N,H,3122189.0,10058144.0,2015.0
207,Burglary,Jan,N,B,3109288.0,10108217.0,2015.0
208,Burglary,Jan,N,F,3116419.0,10043874.0,2015.0
209,Burglary,Jan,N,A,3117293.0,10110324.0,2015.0
210,Burglary,Jan,N,C,3122451.0,10074903.0,2015.0
211,Burglary,Jan,N,A,3095856.0,10139111.0,2015.0
212,Auto Theft,Jan,N,B,3109875.0,10100653.0,2015.0
213,Auto Theft,Jan,N,I,3127086.0,10095800.0,2015.0
214,Auto Theft,Jan,N,I,3129467.0,10092188.0,2015.0
215,Auto Theft,Jan,N,B,3121345.0,10082705.0,2015.0
216,Auto Theft,Jan,N,A,3112945.0,10118567.0,2015.0
217,Auto Theft,Jan,N,D,3090732.0,10050226.0,2015.0
218,Auto Theft,Jan,N,E,3125165.0,10110378.0,2015.0
219,Auto Theft,Jan,N,A,3113978.0,10112549.0,2015.0
221,Agg Assault,Jan,C,H,3138574.0,10054774.0,2015.0
222,Agg Assault,Jan,N,H,3113907.0,10059041.0,2015.0
223,Agg Assault,Jan,O,H,3119407.0,10056791.0,2015.0
224,Agg Assault,Jan,O,F,3100069.0,10046342.0,2015.0
226,Agg Assault,Jan,N,I,3120139.0,10089375.0,2015.0
227,Agg Assault,Jan,C,E,3131617.0,10104066.0,2015.0
228,Agg Assault,Jan,C,F,3107257.0,10036784.0,2015.0
229,Agg Assault,Jan,N,C,3139787.0,10084105.0,2015.0
230,Theft,Jan,N,I,3132350.0,10083017.0,2015.0
231,Theft,Jan,N,D,3087290.0,10051111.0,2015.0
232,Theft,Jan,C,D,3094135.0,10066586.0,2015.0
233,Theft,Jan,C,D,3112780.0,10054090.0,2015.0
234,Theft,Jan,N,F,3105655.0,10042376.0,2015.0
235,Theft,Jan,N,A,3118657.0,10110081.0,2015.0
236,Theft,Jan,C,B,3121345.0,10082705.0,2015.0
237,Theft,Jan,N,I,3129661.0,10087231.0,2015.0
238,Theft,Jan,C,A,3092524.0,10143916.0,2015.0
239,Theft,Jan,C,D,3110518.0,10052730.0,2015.0
240,Theft,Jan,C,A,3092524.0,10143916.0,2015.0
241,Theft,Jan,N,B,3118701.0,10082964.0,2015.0
242,Theft,Jan,N,D,3112076.0,10066729.0,2015.0
243,Theft,Jan,N,D,3102302.0,10052773.0,2015.0
244,Theft,Jan,N,G,3119041.0,10068828.0,2015.0
245,Theft,Jan,N,D,3112076.0,10066729.0,2015.0
246,Theft,Jan,N,B,3113457.0,10077566.0,2015.0
247,Theft,Jan,N,D,3102324.0,10054139.0,2015.0
248,Theft,Jan,N,B,3109681.0,10080974.0,2015.0
249,Theft,Jan,N,D,3092997.0,10071016.0,2015.0
250,Theft,Jan,N,B,3111944.0,10112762.0,2015.0
251,Theft,Jan,N,F,3114331.0,10044855.0,2015.0
252,Theft,Jan,N,E,3123198.0,10109941.0,2015.0
253,Theft,Jan,N,D,3102901.0,10059582.0,2015.0
254,Theft,Jan,N,C,3136562.0,10077162.0,2015.0
255,Theft,Jan,N,C,3152902.0,10103692.0,2015.0
256,Theft,Jan,N,H,3117949.0,10059294.0,2015.0
257,Theft,Jan,N,E,3135406.0,10125988.0,2015.0
258,Theft,Jan,N,D,3102738.0,10059443.0,2015.0
259,Theft,Jan,N,I,3127150.0,10095240.0,2015.0
260,Theft,Jan,N,D,3075971.0,10049447.0,2015.0
261,Theft,Jan,N,F,3100039.0,10044720.0,2015.0
262,Theft,Jan,N,D,3069273.0,10047821.0,2015.0
264,Theft,Jan,N,E,3130740.0,10111242.0,2015.0
265,Theft,Jan,N,D,3103026.0,10059478.0,2015.0
266,Theft,Jan,N,A,3119160.0,10119859.0,2015.0
267,Theft,Jan,N,C,3139859.0,10084494.0,2015.0
268,Theft,Jan,N,H,3121139.0,10058528.0,2015.0
269,Theft,Jan,N,G,3115952.0,10070759.0,2015.0
270,Theft,Jan,C,A,3119712.0,10112641.0,2015.0
271,Theft,Jan,N,E,3131208.0,10103301.0,2015.0
272,Theft,Jan,N,A,3096967.0,10143063.0,2015.0
273,Theft,Jan,C,C,3128222.0,10073295.0,2015.0
274,Theft,Jan,N,D,3094135.0,10066586.0,2015.0
275,Theft,Jan,C,A,3090002.0,10140818.0,2015.0
276,Theft,Jan,N,C,3122773.0,10080938.0,2015.0
277,Theft,Jan,N,E,3123857.0,10100629.0,2015.0
278,Theft,Jan,N,C,3137800.0,10079676.0,2015.0
279,Theft,Jan,N,B,3099470.0,10074809.0,2015.0
280,Theft,Jan,N,A,3109343.0,10127585.0,2015.0
281,Theft,Jan,N,I,3117648.0,10095944.0,2015.0
282,Theft,Jan,N,F,3111419.0,10042514.0,2015.0
283,Theft,Jan,N,C,3136967.0,10077044.0,2015.0
284,Theft,Jan,N,F,3104147.0,10043268.0,2015.0
285,Theft,Jan,N,H,3117803.0,10057873.0,2015.0
286,Theft,Jan,N,C,3121606.0,10080657.0,2015.0
287,Theft,Jan,N,F,3095716.0,10044778.0,2015.0
288,Theft,Jan,N,B,3110031.0,10074930.0,2015.0
289,Theft,Jan,N,C,3123010.0,10068988.0,2015.0
290,Burglary,Jan,N,F,3104159.0,10038770.0,2015.0
291,Burglary,Jan,N,E,3132082.0,10103006.0,2015.0
292,Burglary,Jan,N,A,3124644.0,10125110.0,2015.0
293,Burglary,Jan,N,B,3109875.0,10100653.0,2015.0
294,Burglary,Jan,N,D,3108705.0,10053534.0,2015.0
295,Burglary,Jan,N,I,3130949.0,10094310.0,2015.0
296,Burglary,Jan,N,E,3132166.0,10117017.0,2015.0
297,Burglary,Jan,N,D,3098872.0,10051273.0,2015.0
298,Burglary,Jan,N,A,3124644.0,10125110.0,2015.0
299,Burglary,Jan,N,I,3132303.0,10085713.0,2015.0
300,Burglary,Jan,N,E,3136832.0,10116388.0,2015.0
301,Burglary,Jan,N,E,3136832.0,10116388.0,2015.0
302,Burglary,Jan,N,G,3115770.0,10072128.0,2015.0
304,Auto Theft,Jan,N,F,3097516.0,10032236.0,2015.0
305,Auto Theft,Jan,N,I,3126502.0,10096146.0,2015.0
306,Auto Theft,Jan,C,B,3120001.0,10087988.0,2015.0
307,Auto Theft,Jan,N,F,3107699.0,10045238.0,2015.0
308,Auto Theft,Jan,N,E,3122407.0,10105657.0,2015.0
309,Auto Theft,Jan,N,B,3111330.0,10077379.0,2015.0
310,Auto Theft,Jan,N,E,3124378.0,10112401.0,2015.0
311,Auto Theft,Jan,N,I,3128790.0,10092240.0,2015.0
312,Auto Theft,Jan,N,F,3094083.0,10046649.0,2015.0
313,Auto Theft,Jan,N,I,3134074.0,10084199.0,2015.0
314,Auto Theft,Jan,N,F,3114427.0,10045986.0,2015.0
315,Auto Theft,Jan,C,H,3121638.0,10060446.0,2015.0
318,Agg Assault,Jan,C,D,3082743.0,10056182.0,2015.0
319,Agg Assault,Jan,N,F,3116931.0,10028167.0,2015.0
320,Agg Assault,Jan,N,E,3131035.0,10112844.0,2015.0
321,Agg Assault,Jan,C,F,3115199.0,10026971.0,2015.0
322,Agg Assault,Jan,N,D,3084193.0,10056465.0,2015.0
323,Agg Assault,Jan,C,D,3108038.0,10054587.0,2015.0
324,Agg Assault,Jan,C,C,3121479.0,10067084.0,2015.0
325,Agg Assault,Jan,C,B,3110892.0,10077638.0,2015.0
326,Theft,Jan,N,I,3116598.0,10100077.0,2015.0
328,Theft,Jan,C,D,3110719.0,10052849.0,2015.0
329,Theft,Jan,C,C,3124306.0,10067892.0,2015.0
330,Theft,Jan,C,A,3112026.0,10118168.0,2015.0
331,Theft,Jan,N,B,3103763.0,10076215.0,2015.0
333,Theft,Jan,N,F,3108426.0,10044851.0,2015.0
334,Theft,Jan,C,I,3129997.0,10096983.0,2015.0
335,Theft,Jan,C,A,3126500.0,10127412.0,2015.0
336,Theft,Jan,C,B,3121345.0,10082705.0,2015.0
337,Theft,Jan,N,F,3117292.0,10045926.0,2015.0
338,Theft,Jan,N,F,3117292.0,10045926.0,2015.0
339,Theft,Jan,N,F,3113915.0,10027625.0,2015.0
340,Theft,Jan,N,D,3102032.0,10061588.0,2015.0
341,Theft,Jan,N,E,3120748.0,10108093.0,2015.0
342,Theft,Jan,N,C,3122825.0,10079232.0,2015.0
343,Theft,Jan,N,H,3121162.0,10056382.0,2015.0
344,Theft,Jan,N,F,3110195.0,10039081.0,2015.0
345,Theft,Jan,N,G,3116943.0,10069203.0,2015.0
346,Theft,Jan,N,E,3120748.0,10108093.0,2015.0
347,Theft,Jan,N,C,3136249.0,10076821.0,2015.0
348,Theft,Jan,N,B,3102265.0,10082236.0,2015.0
349,Theft,Jan,C,G,3113833.0,10069480.0,2015.0
350,Theft,Jan,N,F,3089738.0,10045571.0,2015.0
351,Theft,Jan,N,E,3136612.0,10133246.0,2015.0
352,Theft,Jan,N,A,3088191.0,10130771.0,2015.0
353,Theft,Jan,N,A,3112231.0,10118712.0,2015.0
354,Theft,Jan,N,H,3118766.0,10061425.0,2015.0
355,Theft,Jan,N,B,3113553.0,10079792.0,2015.0
356,Theft,Jan,N,G,3115692.0,10070465.0,2015.0
357,Theft,Jan,N,G,3116053.0,10069886.0,2015.0
358,Theft,Jan,N,G,3112061.0,10071257.0,2015.0
359,Theft,Jan,N,E,3131852.0,10113896.0,2015.0
360,Theft,Jan,N,F,3119531.0,10049485.0,2015.0
361,Theft,Jan,N,I,3127856.0,10084304.0,2015.0
362,Theft,Jan,N,C,3122629.0,10066784.0,2015.0
363,Theft,Jan,N,G,3117308.0,10069915.0,2015.0
364,Theft,Jan,O,AP,3138619.0,10047431.0,2015.0
365,Theft,Jan,N,B,3114263.0,10077749.0,2015.0
366,Theft,Jan,N,C,3126790.0,10074031.0,2015.0
367,Theft,Jan,N,E,3131986.0,10103457.0,2015.0
368,Theft,Jan,N,E,3126550.0,10110013.0,2015.0
369,Theft,Jan,N,I,3118093.0,10090507.0,2015.0
370,Theft,Jan,N,E,3136513.0,10135305.0,2015.0
371,Theft,Jan,N,E,3130705.0,10104509.0,2015.0
372,Burglary,Jan,N,I,3131316.0,10090270.0,2015.0
373,Burglary,Jan,N,F,3105467.0,10041403.0,2015.0
374,Burglary,Jan,C,I,3120594.0,10107403.0,2015.0
375,Burglary,Jan,N,C,3144769.0,10080118.0,2015.0
376,Burglary,Jan,N,I,3121429.0,10105312.0,2015.0
377,Burglary,Jan,N,H,3122189.0,10058144.0,2015.0
378,Burglary,Jan,N,I,3122444.0,10101484.0,2015.0
379,Burglary,Jan,N,E,3129096.0,10114503.0,2015.0
380,Burglary,Jan,N,E,3138142.0,10118097.0,2015.0
381,Burglary,Jan,N,A,3117293.0,10110324.0,2015.0
382,Burglary,Jan,N,E,3120748.0,10108093.0,2015.0
383,Burglary,Jan,C,F,3104500.0,10038665.0,2015.0
384,Burglary,Jan,N,H,3122189.0,10058144.0,2015.0
385,Burglary,Jan,N,I,3120491.0,10106467.0,2015.0
386,Burglary,Jan,N,B,3113514.0,10075364.0,2015.0
387,Auto Theft,Jan,N,D,3110435.0,10055870.0,2015.0
388,Auto Theft,Jan,N,E,3122029.0,10108513.0,2015.0
389,Auto Theft,Jan,N,H,3118036.0,10057924.0,2015.0
390,Auto Theft,Jan,C,F,3096923.0,10046124.0,2015.0
391,Auto Theft,Jan,N,C,3144730.0,10082594.0,2015.0
392,Auto Theft,Jan,N,I,3115039.0,10097049.0,2015.0
393,Auto Theft,Jan,N,E,3136945.0,10110764.0,2015.0
394,Auto Theft,Jan,N,D,3104617.0,10067728.0,2015.0
398,Agg Assault,Jan,N,B,3115415.0,10102787.0,2015.0
399,Agg Assault,Jan,N,F,3104318.0,10043044.0,2015.0
400,Agg Assault,Jan,N,H,3118667.0,10060691.0,2015.0
401,Agg Assault,Jan,N,I,3126310.0,10089393.0,2015.0
402,Agg Assault,Jan,O,I,3129938.0,10094930.0,2015.0
403,Agg Assault,Jan,N,H,3114497.0,10056575.0,2015.0
404,Theft,Jan,N,C,3137773.0,10086440.0,2015.0
405,Theft,Jan,N,F,3096109.0,10025679.0,2015.0
406,Theft,Jan,C,D,3110719.0,10052849.0,2015.0
407,Theft,Jan,C,D,3094135.0,10066586.0,2015.0
408,Theft,Jan,C,I,3117762.0,10089291.0,2015.0
409,Theft,Jan,N,H,3114800.0,10058474.0,2015.0
410,Theft,Jan,C,D,3110719.0,10052849.0,2015.0
411,Theft,Jan,N,F,3107020.0,10042319.0,2015.0
412,Theft,Jan,C,F,3100423.0,10033116.0,2015.0
413,Theft,Jan,C,D,3099815.0,10056621.0,2015.0
414,Theft,Jan,N,B,3116841.0,10089421.0,2015.0
415,Theft,Jan,C,H,3120442.0,10059515.0,2015.0
416,Theft,Jan,N,B,3122029.0,10084380.0,2015.0
417,Theft,Jan,N,F,3108241.0,10037817.0,2015.0
418,Theft,Jan,N,D,3104447.0,10068215.0,2015.0
419,Theft,Jan,N,A,3089790.0,10137361.0,2015.0
420,Theft,Jan,N,A,3090037.0,10137813.0,2015.0
421,Theft,Jan,N,A,3090440.0,10139026.0,2015.0
422,Theft,Jan,N,A,3091836.0,10137696.0,2015.0
423,Theft,Jan,N,A,3089733.0,10138713.0,2015.0
424,Theft,Jan,N,H,3113060.0,10062298.0,2015.0
425,Theft,Jan,N,A,3089829.0,10138221.0,2015.0
426,Theft,Jan,N,B,3113937.0,10075796.0,2015.0
427,Theft,Jan,N,H,3115233.0,10059006.0,2015.0
428,Theft,Jan,N,A,3090626.0,10139110.0,2015.0
429,Theft,Jan,N,A,3112771.0,10120954.0,2015.0
430,Theft,Jan,N,I,3121605.0,10089443.0,2015.0
431,Theft,Jan,N,D,3097530.0,10055977.0,2015.0
432,Theft,Jan,N,G,3115211.0,10070823.0,2015.0
433,Theft,Jan,N,E,3123464.0,10110594.0,2015.0
434,Theft,Jan,N,E,3127902.0,10098807.0,2015.0
435,Theft,Jan,N,B,3117494.0,10083232.0,2015.0
436,Theft,Jan,N,A,3117314.0,10112264.0,2015.0
437,Theft,Jan,N,B,3117392.0,10086767.0,2015.0
438,Theft,Jan,N,H,3117932.0,10058208.0,2015.0
439,Theft,Jan,N,E,3127902.0,10098807.0,2015.0
440,Theft,Jan,N,D,3104458.0,10067762.0,2015.0
441,Theft,Jan,N,E,3126953.0,10099084.0,2015.0
442,Theft,Jan,N,C,3130487.0,10071140.0,2015.0
443,Theft,Jan,N,D,3104447.0,10068215.0,2015.0
444,Theft,Jan,N,B,3117494.0,10083232.0,2015.0
445,Theft,Jan,N,E,3123342.0,10114448.0,2015.0
446,Theft,Jan,N,E,3127902.0,10098807.0,2015.0
447,Theft,Jan,N,D,3104447.0,10068215.0,2015.0
448,Theft,Jan,N,F,3109144.0,10041458.0,2015.0
449,Theft,Jan,N,D,3104447.0,10068215.0,2015.0
450,Theft,Jan,N,B,3117494.0,10083232.0,2015.0
451,Theft,Jan,N,D,3094135.0,10066586.0,2015.0
452,Theft,Jan,N,D,3104447.0,10068215.0,2015.0
453,Theft,Jan,N,D,3104542.0,10067738.0,2015.0
454,Theft,Jan,N,H,3117129.0,10056919.0,2015.0
455,Theft,Jan,N,D,3104409.0,10067825.0,2015.0
456,Theft,Jan,N,E,3131682.0,10101602.0,2015.0
457,Theft,Jan,N,D,3083271.0,10050538.0,2015.0
458,Theft,Jan,C,A,3116529.0,10116684.0,2015.0
